Nome,Arquivados,Retirados,Tramitando,Aguardando,Total,Partido,Ano 
ALEX MANENTE,0,0,0,0,0,CIDADANIA,2010
DARCÍSIO PERONDI,0,0,0,0,0,MDB,2010
BOHN GASS,0,0,0,0,0,PT,2010
DANIEL FREITAS,0,0,0,0,0,PSL,2010
EROS BIONDINI,0,0,0,0,0,PROS,2010
LINCOLN PORTELA,0,0,2,0,2,PL,2010
ALEX SANTANA,0,0,0,0,0,PDT,2010
AUGUSTO COUTINHO,0,0,0,0,0,SOLIDARIEDADE,2010
DOMINGOS SÁVIO,0,0,0,0,0,PSDB,2010
ANDRÉ DE PAULA,0,0,0,0,0,PSD,2010
WALTER ALVES,0,0,0,0,0,MDB,2010
CARLOS SAMPAIO,0,0,3,2,5,PSDB,2010
BACELAR,0,0,0,0,0,PODE,2010
GEOVANIA DE SÁ,0,0,0,0,0,PSDB,2010
SILVIA CRISTINA,0,0,0,0,0,PDT,2010
CLAUDIO CAJADO,0,0,0,0,0,PP,2010
MÁRIO NEGROMONTE JR.,0,0,0,0,0,PP,2010
ORLANDO SILVA,0,0,0,0,0,PCdoB,2010
GENINHO ZULIANI,0,0,0,0,0,DEM,2010
RAUL HENRY,1,0,0,0,1,MDB,2010
ROSANGELA GOMES,0,0,0,0,0,PRB,2010
NEREU CRISPIM,0,0,0,0,0,PSL,2010
MANUEL MARCOS,0,0,0,0,0,PRB,2010
CACÁ LEÃO,0,0,0,0,0,PP,2010
VITOR LIPPI,0,0,0,0,0,PSDB,2010
POMPEO DE MATTOS,1,0,4,0,5,PDT,2010
TALÍRIA PETRONE,0,0,0,0,0,PSOL,2010
MÁRIO HERINGER,0,0,1,0,1,PDT,2010
VALMIR ASSUNÇÃO,0,0,0,0,0,PT,2010
CARLOS HENRIQUE GAGUIM,0,0,0,0,0,DEM,2010
CRISTIANO VALE,0,0,0,0,0,PL,2010
ZÉ VITOR,0,0,0,0,0,PL,2010
FAUSTO PINATO,0,0,0,0,0,PP,2010
TIAGO DIMAS,0,0,0,0,0,SOLIDARIEDADE,2010
FÁBIO MITIDIERI,0,0,0,0,0,PSD,2010
ERIKA KOKAY,0,0,0,0,0,PT,2010
PEDRO UCZAI,0,0,0,0,0,PT,2010
BOCA ABERTA,0,0,0,0,0,PROS,2010
JUSCELINO FILHO,0,0,0,0,0,DEM,2010
PROFESSORA ROSA NEIDE,0,0,0,0,0,PT,2010
CAMILO CAPIBERIBE,0,0,0,0,0,PSB,2010
LEUR LOMANTO JÚNIOR,0,0,0,0,0,DEM,2010
MARCELO FREIXO,0,0,0,0,0,PSOL,2010
GUILHERME DERRITE,0,0,0,0,0,PP,2010
REGINALDO LOPES,0,0,0,1,1,PT,2010
PEDRO WESTPHALEN,0,0,0,0,0,PP,2010
JAQUELINE CASSOL,0,0,0,0,0,PP,2010
ABÍLIO SANTANA,0,0,0,0,0,PL,2010
FÁBIO HENRIQUE,0,0,0,0,0,PDT,2010
JOAQUIM PASSARINHO,0,0,0,0,0,PSD,2010
DIMAS FABIANO,0,0,0,0,0,PP,2010
MARCOS AURÉLIO SAMPAIO,0,0,0,0,0,MDB,2010
JÚLIO DELGADO,1,0,3,3,7,PSB,2010
EVAIR VIEIRA DE MELO,0,0,0,0,0,PP,2010
JHC,0,0,0,0,0,PSB,2010
PAULO ABI-ACKEL,0,0,0,0,0,PSDB,2010
JOSÉ NUNES,0,0,0,0,0,PSD,2010
PAULO FREIRE COSTA,0,0,0,0,0,PL,2010
JOSÉ ROCHA,0,0,0,0,0,PL,2010
LUCIANO DUCCI,0,0,0,0,0,PSB,2010
PAULO GUEDES,0,0,0,0,0,PT,2010
CELSO MALDANER,0,0,1,2,3,MDB,2010
NILSON PINTO,0,0,0,0,0,PSDB,2010
RUBENS BUENO,0,0,0,0,0,CIDADANIA,2010
DAVID SOARES,0,0,0,0,0,DEM,2010
DENIS BEZERRA,0,0,0,0,0,PSB,2010
RENATA ABREU,0,0,0,0,0,PODE,2010
JOSÉ RICARDO,0,0,0,0,0,PT,2010
MARLON SANTOS,0,0,0,0,0,PDT,2010
VALDEVAN NOVENTA,0,0,0,0,0,PSC,2010
AFONSO HAMM,0,0,1,0,1,PP,2010
ZECA DIRCEU,0,0,0,0,0,PT,2010
GUSTINHO RIBEIRO,0,0,0,0,0,SOLIDARIEDADE,2010
BENEDITA DA SILVA,0,0,0,0,0,PT,2010
ALICE PORTUGAL,1,0,1,0,2,PCdoB,2010
PAULO PIMENTA,1,0,1,3,5,PT,2010
GIOVANI CHERINI,0,0,0,0,0,PL,2010
ALESSANDRO MOLON,0,0,0,0,0,PSB,2010
AROLDO MARTINS,0,0,0,0,0,PRB,2010
ALIEL MACHADO,0,0,0,0,0,PSB,2010
AFONSO FLORENCE,0,0,0,0,0,PT,2010
ALEXANDRE PADILHA,0,0,0,0,0,PT,2010
DRA. VANDA MILANI,0,0,0,0,0,SOLIDARIEDADE,2010
IDILVAN ALENCAR,0,0,0,0,0,PDT,2010
JÚNIOR MANO,0,0,0,0,0,PL,2010
ODAIR CUNHA,0,0,0,0,0,PT,2010
NATÁLIA BONAVIDES,0,0,0,0,0,PT,2010
TITO,0,0,0,0,0,AVANTE,2010
CAPITÃO WAGNER,0,0,0,0,0,PROS,2010
ALINE SLEUTJES,0,0,0,0,0,PSL,2010
ÁTILA LIRA,1,0,0,0,1,PSB,2010
FELIPE FRANCISCHINI,0,0,0,0,0,PSL,2010
MARGARIDA SALOMÃO,0,0,0,0,0,PT,2010
DANRLEI DE DEUS HINTERHOLZ,0,0,0,0,0,PSD,2010
PAULO AZI,0,0,0,0,0,DEM,2010
SEBASTIÃO OLIVEIRA,0,0,0,0,0,PL,2010
ANGELA AMIN,0,0,0,0,0,PP,2010
PROFESSOR JOZIEL,0,0,0,0,0,PSL,2010
DR. JAZIEL,0,0,0,0,0,PL,2010
MARINA SANTOS,0,0,0,0,0,SOLIDARIEDADE,2010
JUNINHO DO PNEU,0,0,0,0,0,DEM,2010
FLORDELIS,0,0,0,0,0,PSD,2010
EDILÁZIO JÚNIOR,0,0,0,0,0,PSD,2010
ROBERTO PESSOA,0,0,0,0,0,PSDB,2010
PROFESSORA DAYANE PIMENTEL,0,0,0,0,0,PSL,2010
JOÃO H. CAMPOS,0,0,0,0,0,PSB,2010
FÁBIO FARIA,1,0,2,2,5,PSD,2010
ADRIANO DO BALDY,0,0,0,0,0,PP,2010
WALDENOR PEREIRA,0,0,0,0,0,PT,2010
OTONI DE PAULA,0,0,0,0,0,PSC,2010
GLAUSTIN FOKUS,0,0,0,0,0,PSC,2010
EDUARDO COSTA,0,0,0,0,0,PTB,2010
PADRE JOÃO,0,0,0,0,0,PT,2010
RICARDO IZAR,0,0,0,0,0,PP,2010
PAULÃO,0,0,0,0,0,PT,2010
CAPITÃO ALBERTO NETO,0,0,0,0,0,PRB,2010
GENECIAS NORONHA,0,0,0,0,0,SOLIDARIEDADE,2010
GUILHERME MUSSI,0,0,0,0,0,PP,2010
HENRIQUE FONTANA,0,0,0,0,0,PT,2010
DANIEL SILVEIRA,0,0,0,0,0,PSL,2010
MARCOS PEREIRA,0,0,0,0,0,PRB,2010
CLARISSA GAROTINHO,0,0,0,0,0,PROS,2010
AJ ALBUQUERQUE,0,0,0,0,0,PP,2010
WOLNEY QUEIROZ,0,0,0,0,0,PDT,2010
OTACI NASCIMENTO,0,0,0,0,0,SOLIDARIEDADE,2010
HERCULANO PASSOS,0,0,0,0,0,MDB,2010
LUCIO MOSQUINI,0,0,0,0,0,MDB,2010
ZÉ CARLOS,0,0,0,0,0,PT,2010
DANIEL COELHO,0,0,0,0,0,CIDADANIA,2010
GILBERTO NASCIMENTO,0,0,0,0,0,PSC,2010
RODRIGO DE CASTRO,0,0,0,0,0,PSDB,2010
EDNA HENRIQUE,0,0,0,0,0,PSDB,2010
ALEXANDRE SERFIOTIS,0,0,0,0,0,PSD,2010
MARCELO BRUM,0,0,0,0,0,PSL,2010
JOSEILDO RAMOS,0,0,0,0,0,PT,2010
GURGEL,0,0,0,0,0,PSL,2010
GUTEMBERG REIS,0,0,0,0,0,MDB,2010
DIEGO GARCIA,0,0,0,0,0,PODE,2010
CARLOS ZARATTINI,0,0,2,4,6,PT,2010
IRACEMA PORTELLA,0,0,0,0,0,PP,2010
HAROLDO CATHEDRAL,0,0,0,0,0,PSD,2010
JEFFERSON CAMPOS,1,0,0,0,1,PSB,2010
ALÊ SILVA,0,0,0,0,0,PSL,2010
SERGIO VIDIGAL,0,0,0,0,0,PDT,2010
MAURO LOPES,0,0,0,0,0,MDB,2010
MARIA ROSAS,0,0,0,0,0,PRB,2010
RUI FALCÃO,0,0,0,0,0,PT,2010
MAGDA MOFATTO,0,0,0,0,0,PL,2010
ALUISIO MENDES,0,0,0,0,0,PODE,2010
CARLOS JORDY,0,0,0,0,0,PSL,2010
RICARDO BARROS,1,0,0,0,1,PP,2010
GLAUBER BRAGA,0,0,0,1,1,PSOL,2010
SUBTENENTE GONZAGA,0,0,0,0,0,PDT,2010
CEZINHA DE MADUREIRA,0,0,0,0,0,PSD,2010
SANTINI,0,0,0,0,0,PTB,2010
ROGÉRIO PENINHA MENDONÇA,0,0,0,0,0,MDB,2010
PASTOR EURICO,0,0,0,0,0,PATRIOTA,2010
DANIELA DO WAGUINHO,0,0,0,0,0,MDB,2010
TABATA AMARAL,0,0,0,0,0,PDT,2010
PEDRO PAULO,0,0,0,0,0,DEM,2010
VALTENIR PEREIRA,0,0,2,1,3,MDB,2010
ALTINEU CÔRTES,0,0,0,0,0,PL,2010
FERNANDO COELHO FILHO,0,0,0,0,0,DEM,2010
JOSIMAR MARANHÃOZINHO,0,0,0,0,0,PL,2010
DA VITORIA,0,0,0,0,0,CIDADANIA,2010
CARLOS CHIODINI,0,0,0,0,0,MDB,2010
OSSESIO SILVA,0,0,0,0,0,PRB,2010
CHARLES FERNANDES,0,0,0,0,0,PSD,2010
LAFAYETTE DE ANDRADA,0,0,0,0,0,PRB,2010
RAIMUNDO COSTA,0,0,0,0,0,PL,2010
MOSES RODRIGUES,0,0,0,0,0,MDB,2010
AGUINALDO RIBEIRO,0,0,0,0,0,PP,2010
CHARLLES EVANGELISTA,0,0,0,0,0,PSL,2010
WLADIMIR GAROTINHO,0,0,0,0,0,PSD,2010
DR. LUIZ ANTONIO TEIXEIRA JR.,0,0,0,0,0,PP,2010
ARNALDO JARDIM,0,0,0,0,0,CIDADANIA,2010
SÓSTENES CAVALCANTE,0,0,0,0,0,DEM,2010
CELSO RUSSOMANNO,1,0,2,0,3,PRB,2010
SÂMIA BOMFIM,0,0,0,0,0,PSOL,2010
LEANDRE,0,0,0,0,0,PV,2010
LUISA CANZIANI,0,0,0,0,0,PTB,2010
LUIZÃO GOULART,0,0,0,0,0,PRB,2010
FERNANDA MELCHIONNA,0,0,0,0,0,PSOL,2010
HELDER SALOMÃO,0,0,0,0,0,PT,2010
REJANE DIAS,0,0,0,0,0,PT,2010
CÉLIO MOURA,0,0,0,0,0,PT,2010
MÁRCIO JERRY,0,0,0,0,0,PCdoB,2010
PEDRO AUGUSTO BEZERRA,0,0,0,0,0,PTB,2010
DELEGADO MARCELO FREITAS,0,0,0,0,0,PSL,2010
LOESTER TRUTIS,0,0,0,0,0,PSL,2010
EFRAIM FILHO,0,0,0,1,1,DEM,2010
MILTON VIEIRA,0,0,0,0,0,PRB,2010
VICENTINHO,1,0,4,0,5,PT,2010
LAERCIO OLIVEIRA,0,0,0,0,0,PP,2010
ALEXANDRE LEITE,0,0,0,0,0,DEM,2010
FILIPE BARROS,0,0,0,0,0,PSL,2010
LÍDICE DA MATA,1,0,0,0,1,PSB,2010
CARLA ZAMBELLI,0,0,0,0,0,PSL,2010
JOÃO CARLOS BACELAR,0,0,0,0,0,PL,2010
ROSE MODESTO,0,0,0,0,0,PSDB,2010
CHRISTINO AUREO,0,0,0,0,0,PP,2010
IVAN VALENTE,0,0,0,0,0,PSOL,2010
JUAREZ COSTA,0,0,0,0,0,MDB,2010
CARMEN ZANOTTO,0,0,0,0,0,CIDADANIA,2010
HUGO LEAL,0,0,3,7,10,PSD,2010
FRANCISCO JR.,0,0,0,0,0,PSD,2010
ROGÉRIO CORREIA,0,0,0,0,0,PT,2010
PAULO PEREIRA DA SILVA,0,0,0,0,0,SOLIDARIEDADE,2010
PINHEIRINHO,0,0,0,0,0,PP,2010
LUIZA ERUNDINA,0,0,0,0,0,PSOL,2010
PROFESSORA MARCIVANIA,0,0,0,0,0,PCdoB,2010
EDUARDO BISMARCK,0,0,0,0,0,PDT,2010
SCHIAVINATO,0,0,0,0,0,PP,2010
GASTÃO VIEIRA,0,0,0,0,0,PROS,2010
ASSIS CARVALHO,0,0,0,0,0,PT,2010
ENRICO MISASI,0,0,0,0,0,PV,2010
EDUARDO BRAIDE,0,0,0,0,0,PMN,2010
FRED COSTA,0,0,0,0,0,PATRIOTA,2010
FLÁVIA MORAIS,0,0,0,0,0,PDT,2010
FÁBIO RAMALHO,0,0,0,0,0,MDB,2010
TED CONTI,0,0,0,0,0,PSB,2010
ELCIONE BARBALHO,0,0,0,0,0,MDB,2010
JÚNIOR BOZZELLA,0,0,0,0,0,PSL,2010
MARCELO ARO,0,0,0,0,0,PP,2010
SANDERSON,0,0,0,0,0,PSL,2010
EDUARDO BOLSONARO,0,0,0,0,0,PSL,2010
LEDA SADALA,0,0,0,0,0,AVANTE,2010
MAJOR FABIANA,0,0,0,0,0,PSL,2010
LUIZ ANTÔNIO CORRÊA,0,0,0,0,0,S.PART.,2010
SORAYA SANTOS,0,0,0,0,0,PL,2010
AÉCIO NEVES,0,0,0,0,0,PSDB,2010
JOÃO ROMA,0,0,0,0,0,PRB,2010
PEDRO CUNHA LIMA,0,0,0,0,0,PSDB,2010
ALENCAR SANTANA BRAGA,0,0,0,0,0,PT,2010
MARIANA CARVALHO,0,0,0,0,0,PSDB,2010
JULIO CESAR RIBEIRO,0,0,0,0,0,PRB,2010
EDUARDO DA FONTE,1,0,0,1,2,PP,2010
BIA CAVASSA,0,0,0,0,0,PSDB,2010
DR. FREDERICO,0,0,0,0,0,PATRIOTA,2010
CARLOS GOMES,0,0,0,0,0,PRB,2010
AUREO RIBEIRO,0,0,0,0,0,SOLIDARIEDADE,2010
ÁUREA CAROLINA,0,0,0,0,0,PSOL,2010
ANDRÉ FUFUCA,0,0,0,0,0,PP,2010
RENILDO CALHEIROS,0,0,0,0,0,PCdoB,2010
DANILO CABRAL,0,0,0,0,0,PSB,2010
PROFESSORA DORINHA SEABRA REZENDE,0,0,0,0,0,DEM,2010
ARTHUR LIRA,0,0,0,0,0,PP,2010
BOSCO COSTA,0,0,0,0,0,PL,2010
DELEGADO ANTÔNIO FURTADO,0,0,0,0,0,PSL,2010
FÁBIO TRAD,0,0,0,0,0,PSD,2010
JOENIA WAPICHANA,0,0,0,0,0,REDE,2010
DR. ZACHARIAS CALIL,0,0,0,0,0,DEM,2010
EDUARDO BARBOSA,0,0,2,1,3,PSDB,2010
DIEGO ANDRADE,0,0,0,0,0,PSD,2010
DRA. SORAYA MANATO,0,0,0,0,0,PSL,2010
BRUNA FURLAN,0,0,0,0,0,PSDB,2010
DAVID MIRANDA,0,0,0,0,0,PSOL,2010
OTTO ALENCAR FILHO,0,0,0,0,0,PSD,2010
ZÉ NETO,0,0,0,0,0,PT,2010
PAULO MAGALHÃES,0,1,0,2,3,PSD,2010
JORGE BRAZ,0,0,0,0,0,PRB,2010
MIGUEL LOMBARDI,0,0,0,0,0,PL,2010
HEITOR SCHUCH,0,0,0,0,0,PSB,2010
TÚLIO GADÊLHA,0,0,0,0,0,PDT,2010
SIDNEY LEITE,0,0,0,0,0,PSD,2010
CÉLIO STUDART,0,0,0,0,0,PV,2010
BIRA DO PINDARÉ,0,0,0,0,0,PSB,2010
ANDRÉ JANONES,0,0,0,0,0,AVANTE,2010
CELINA LEÃO,0,0,0,0,0,PP,2010
ISNALDO BULHÕES JR.,0,0,0,0,0,MDB,2010
ENÉIAS REIS,0,0,0,0,0,PSL,2010
NORMA AYUB,0,0,0,0,0,DEM,2010
FELIPE RIGONI,0,0,0,0,0,PSB,2010
PASTOR SARGENTO ISIDÓRIO,0,0,0,0,0,AVANTE,2010
BENES LEOCÁDIO,0,0,0,0,0,PRB,2010
LIZIANE BAYER,0,0,0,0,0,PSB,2010
STEFANO AGUIAR,0,0,0,0,0,PSD,2010
MARCELO CALERO,0,0,0,0,0,CIDADANIA,2010
LAURIETE,0,0,0,0,0,PL,2010
GERVÁSIO MAIA,0,0,0,0,0,PSB,2010
RODRIGO COELHO,0,0,0,0,0,PSB,2010
CHIQUINHO BRAZÃO,0,0,0,0,0,AVANTE,2010
LUIZ LIMA,0,0,0,0,0,PSL,2010
ROSANA VALLE,0,0,0,0,0,PSB,2010
ALEXANDRE FROTA,0,0,0,0,0,PSL,2010
ARLINDO CHINAGLIA,0,0,2,1,3,PT,2010
JÚNIOR FERRARI,0,0,0,0,0,PSD,2010
MARCELO MORAES,0,0,0,0,0,PTB,2010
LUIZ FLÁVIO GOMES,0,0,0,0,0,PSB,2010
MAJOR VITOR HUGO,0,0,0,0,0,PSL,2010
EMIDINHO MADEIRA,0,0,0,0,0,PSB,2010
LOURIVAL GOMES,0,0,0,0,0,PSL,2010
DR. LEONARDO,0,0,0,0,0,SOLIDARIEDADE,2010
PAULO RAMOS,0,0,0,0,0,PDT,2010
ADOLFO VIANA,0,0,0,0,0,PSDB,2010
LUCIANO BIVAR,0,0,0,0,0,PSL,2010
BIBO NUNES,0,0,0,0,0,PSL,2010
HÉLIO COSTA,1,0,0,0,1,PRB,2010
EMANUEL PINHEIRO NETO,0,0,0,0,0,PTB,2010
PASTOR GILDENEMYR,0,0,0,0,0,PL,2010
GIOVANI FELTES,0,0,0,0,0,MDB,2010
LUCAS REDECKER,0,0,0,0,0,PSDB,2010
GENERAL GIRÃO,0,0,0,0,0,PSL,2010
LUCAS GONZALEZ,0,0,0,0,0,NOVO,2010
ALCIDES RODRIGUES,0,0,0,0,0,PATRIOTA,2010
RICARDO GUIDI,0,0,0,0,0,PSD,2010
ANDRÉ FERREIRA,0,0,0,0,0,PSC,2010
SARGENTO FAHUR,0,0,0,0,0,PSD,2010
PEDRO LUPION,0,0,0,0,0,DEM,2010
SERGIO TOLEDO,0,0,0,0,0,PL,2010
MARCO BERTAIOLLI,0,0,0,0,0,PSD,2010
JOSÉ MEDEIROS,0,0,0,0,0,PODE,2010
LÉO MOTTA,0,0,0,0,0,PSL,2010
GILBERTO ABRAMO,0,0,0,0,0,PRB,2010
ELI BORGES,0,0,0,0,0,SOLIDARIEDADE,2010
JUNIOR LOURENÇO,0,0,0,0,0,PL,2010
FRANCO CARTAFINA,0,0,0,0,0,PP,2010
HELIO LOPES,0,0,0,0,0,PSL,2010
MAURO NAZIF,0,0,0,0,0,PSB,2010
LUIZ CARLOS MOTTA,0,0,0,0,0,PL,2010
POLICIAL KATIA SASTRE,0,0,0,0,0,PL,2010
WELITON PRADO,0,0,0,0,0,PROS,2010
JOSE MARIO SCHREINER,0,0,0,0,0,DEM,2010
AMARO NETO,0,0,0,0,0,PRB,2010
MAURO BENEVIDES FILHO,0,0,0,0,0,PDT,2010
LUIS TIBÉ,0,0,0,0,0,AVANTE,2010
NEWTON CARDOSO JR,0,0,0,0,0,MDB,2010
IGOR KANNÁRIO,0,0,0,0,0,PHS,2010
ALEXIS FONTEYNE,0,0,0,0,0,NOVO,2010
GENERAL PETERNELLI,0,0,0,0,0,PSL,2010
VILSON DA FETAEMG,0,0,0,0,0,PSB,2010
LÉO MORAES,0,0,0,0,0,PODE,2010
CORONEL TADEU,0,0,0,0,0,PSL,2010
FELÍCIO LATERÇA,0,0,0,0,0,PSL,2010
TIRIRICA,0,0,0,0,0,PL,2010
MERLONG SOLANO,0,0,0,0,0,PT,2010
KIM KATAGUIRI,0,0,0,0,0,DEM,2010
CHRIS TONIETTO,0,0,0,0,0,PSL,2010
BIA KICIS,0,0,0,0,0,PSL,2010
JOICE HASSELMANN,0,0,0,0,0,PSL,2010
CORONEL ARMANDO,0,0,0,0,0,PSL,2010
HERMES PARCIANELLO,1,0,0,0,1,MDB,2010
GUIGA PEIXOTO,0,0,0,0,0,PSL,2010
MARCIO ALVINO,0,0,0,0,0,PL,2010
LUIZ PHILIPPE DE ORLEANS E BRAGANÇA,0,0,0,0,0,PSL,2010
RODRIGO MAIA,1,0,1,0,2,DEM,2010
GUSTAVO FRUET,1,0,0,0,1,PDT,2010
SÉRGIO BRITO,0,0,0,0,0,PSD,2010
DELEGADO WALDIR,0,0,0,0,0,PSL,2010
DR. LUIZ OVANDO,0,0,0,0,0,PSL,2010
CARLOS BEZERRA,0,0,8,7,15,MDB,2010
GREYCE ELIAS,0,0,0,0,0,AVANTE,2010
RODRIGO AGOSTINHO,0,0,0,0,0,PSB,2010
CAROLINE DE TONI,0,0,0,0,0,PSL,2010
ABOU ANNI,0,0,0,0,0,PSL,2010
JOSIAS GOMES,0,0,0,0,0,PT,2010
PROFESSOR ISRAEL BATISTA,0,0,0,0,0,PV,2010
FELIPE CARRERAS,0,0,0,0,0,PSB,2010
DANIEL TRZECIAK,0,0,0,0,0,PSDB,2010
CAPITÃO FÁBIO ABREU,0,0,0,0,0,PL,2010
RUBENS PEREIRA JÚNIOR,0,0,0,0,0,PCdoB,2010
ANÍBAL GOMES,0,0,0,0,0,DEM,2010
CABO JUNIO AMARAL,0,0,0,0,0,PSL,2010
NELSON BARBUDO,0,0,0,0,0,PSL,2010
ELIAS VAZ,0,0,0,0,0,PSB,2010
ADRIANA VENTURA,0,0,0,0,0,NOVO,2010
PAULO GANIME,0,0,0,0,0,NOVO,2010
GILSON MARQUES,0,0,0,0,0,NOVO,2010
FLÁVIA ARRUDA,0,0,0,0,0,PL,2010
VINICIUS POIT,0,0,0,0,0,NOVO,2010
LUIS MIRANDA,0,0,0,0,0,DEM,2010
MARCEL VAN HATTEM,0,0,0,0,0,NOVO,2010
JOSÉ NELTO,0,0,0,0,0,PODE,2010
COVATTI FILHO,0,0,0,0,0,PP,2010
PAES LANDIM,0,1,0,0,1,PTB,2010
PAULO EDUARDO MARTINS,0,0,0,0,0,PSC,2010
TIAGO MITRAUD,0,0,0,0,0,NOVO,2010
SIMPLÍCIO ARAÚJO,0,0,0,0,0,SOLIDARIEDADE,2010
SANDRO ALEX,0,0,0,0,0,PSD,2010
HERCÍLIO COELHO DINIZ,0,0,0,0,0,MDB,2010
OSMAR TERRA,0,0,0,0,0,MDB,2010
PAULO FOLETTO,0,0,0,0,0,PSB,2010
PAULA BELMONTE,0,0,0,0,0,CIDADANIA,2010
TEREZA CRISTINA,0,0,0,0,0,DEM,2010
MARCELO ÁLVARO ANTÔNIO,0,0,0,0,0,PSL,2010
ONYX LORENZONI,1,0,0,0,1,DEM,2010
BOSCO SARAIVA,0,0,0,0,0,SOLIDARIEDADE,2011
LUIZ CARLOS,1,0,0,0,1,PSDB,2011
DELEGADO ÉDER MAURO,0,0,0,0,0,PSD,2011
FERNANDO RODOLFO,0,0,0,0,0,PL,2011
MARRECA FILHO,0,0,0,0,0,PATRIOTA,2011
WELLINGTON ROBERTO,0,0,0,0,0,PL,2011
VANDER LOUBET,0,0,1,0,1,PT,2011
CLEBER VERDE,1,0,10,7,18,PRB,2011
FLAVIANO MELO,0,0,1,0,1,MDB,2011
FABIO REIS,0,0,0,0,0,MDB,2011
FÉLIX MENDONÇA JÚNIOR,0,0,4,3,7,PDT,2011
JHONATAN DE JESUS,0,0,2,1,3,PRB,2011
BETO PEREIRA,0,0,0,0,0,PSDB,2011
TADEU ALENCAR,0,0,0,0,0,PSB,2011
CÁSSIO ANDRADE,0,0,0,0,0,PSB,2011
JOÃO DANIEL,0,0,0,0,0,PT,2011
TONINHO WANDSCHEER,0,0,0,0,0,PROS,2011
ENIO VERRI,0,0,0,0,0,PT,2011
HÉLIO LEITE,0,0,0,0,0,DEM,2011
MARCELO RAMOS,0,0,0,0,0,PL,2011
PERPÉTUA ALMEIDA,1,0,2,0,3,PCdoB,2011
ANDRÉ FIGUEIREDO,1,0,0,0,1,PDT,2011
CELSO SABINO,0,0,0,0,0,PSDB,2011
HIRAN GONÇALVES,0,0,0,0,0,PP,2011
VAIDON OLIVEIRA,0,0,0,0,0,PROS,2011
OLIVAL MARQUES,0,0,0,0,0,DEM,2011
SILAS CÂMARA,0,0,2,1,3,PRB,2011
DAMIÃO FELICIANO,0,0,1,0,1,PDT,2011
JÉSSICA SALES,0,0,0,0,0,MDB,2011
ROBERTO DE LUCENA,0,0,11,6,17,PODE,2011
GONZAGA PATRIOTA,0,0,1,3,4,PSB,2011
CARLOS VERAS,0,0,0,0,0,PT,2011
EDIO LOPES,0,0,1,0,1,PL,2011
MARIA DO ROSÁRIO,0,0,0,0,0,PT,2011
CORONEL CHRISÓSTOMO,0,0,0,0,0,PSL,2011
FABIO SCHIOCHET,0,0,0,0,0,PSL,2011
LUIZIANNE LINS,0,0,0,0,0,PT,2011
NIVALDO ALBUQUERQUE,0,0,0,0,0,PTB,2011
NICOLETTI,0,0,0,0,0,PSL,2011
ALAN RICK,0,0,0,0,0,DEM,2011
RICARDO TEOBALDO,0,0,0,0,0,PODE,2011
GLEISI HOFFMANN,0,0,0,2,2,PT,2011
OSIRES DAMASO,0,0,0,0,0,PSC,2011
FLAVIO NOGUEIRA,0,0,0,0,0,PDT,2011
EDMILSON RODRIGUES,0,0,0,0,0,PSOL,2011
ULDURICO JUNIOR,0,0,0,0,0,PROS,2011
VICENTINHO JÚNIOR,0,0,0,0,0,PL,2011
DELEGADO PABLO,0,0,0,0,0,PSL,2011
MARX BELTRÃO,0,0,0,0,0,PSD,2011
NILTO TATTO,0,0,0,0,0,PT,2011
HILDO ROCHA,0,0,0,0,0,MDB,2011
VERMELHO,0,0,0,0,0,PSD,2011
NERI GELLER,0,0,1,0,1,PP,2011
DANIEL ALMEIDA,1,0,0,0,1,PCdoB,2011
ACÁCIO FAVACHO,0,0,0,0,0,PROS,2011
AIRTON FALEIRO,0,0,0,0,0,PT,2011
VINICIUS GURGEL,0,0,1,0,1,PL,2011
PR. MARCO FELICIANO,0,0,0,0,0,PODE,2011
DULCE MIRANDA,0,0,0,0,0,MDB,2011
JÚLIO CESAR,1,0,0,0,1,PSD,2011
PEDRO LUCAS FERNANDES,0,0,0,0,0,PTB,2011
JOSÉ PRIANTE,0,0,1,0,1,MDB,2011
MARGARETE COELHO,0,0,0,0,0,PP,2011
HEITOR FREIRE,0,0,0,0,0,PSL,2011
CÉLIO SILVEIRA,0,0,0,0,0,PSDB,2011
MARCELO NILO,0,0,0,0,0,PSB,2011
DOMINGOS NETO,0,0,3,0,3,PSD,2011
BETO ROSADO,0,0,0,0,0,PP,2011
LUIZ NISHIMORI,1,0,0,0,1,PL,2011
PAULO TEIXEIRA,0,0,1,1,2,PT,2011
ALINE GURGEL,0,0,0,0,0,PRB,2011
ÁTILA LINS,0,0,0,0,0,PP,2011
JOSÉ AIRTON FÉLIX CIRILO,0,0,0,0,0,PT,2011
BETO FARO,0,0,3,2,5,PT,2011
SILVIO COSTA FILHO,0,0,0,0,0,PRB,2011
SAMUEL MOREIRA,0,0,0,0,0,PSDB,2011
CAPITÃO AUGUSTO,0,0,0,0,0,PL,2011
PROFESSOR ALCIDES,0,0,0,0,0,PP,2011
EUCLYDES PETTERSEN,0,0,0,0,0,PSC,2011
JULIAN LEMOS,0,0,0,0,0,PSL,2011
BILAC PINTO,0,0,0,0,0,DEM,2011
IGOR TIMO,0,0,0,0,0,PODE,2011
AFONSO MOTTA,0,0,0,0,0,PDT,2011
JOSÉ GUIMARÃES,1,0,0,1,2,PT,2011
RUY CARNEIRO,1,0,0,0,1,PSDB,2011
