Nome,Status
FILIPE BARROS,A Proposicao procurada nao existe
LÍDICE DA MATA,"Arquivada, Transformado em Norma Jurídica"
CARLA ZAMBELLI,A Proposicao procurada nao existe
JOÃO CARLOS BACELAR,A Proposicao procurada nao existe
ROSE MODESTO,A Proposicao procurada nao existe
CHRISTINO AUREO,A Proposicao procurada nao existe
IVAN VALENTE,Tramitando em Conjunto
JUAREZ COSTA,A Proposicao procurada nao existe
CARMEN ZANOTTO,"Arquivada, Tramitando em Conjunto, Retirado pelo Autor, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto"
HUGO LEAL,"Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Designação de Relator, Aguardando Parecer, Arquivada, Aguardando Designação de Relator, Aguardando Designação de Relator, Aguardando Parecer, Retirado pelo Autor, Aguardando Designação de Relator, Arquivada, Aguardando Apreciação pelo Senado Federal, Tramitando em Conjunto, Arquivada, Aguardando Designação de Relator, Arquivada, Aguardando Designação de Relator, Arquivada, Aguardando Parecer, Aguardando Apreciação pelo Senado Federal, Prioridade (Art. 151, II, RICD), Prioridade (Art. 151, II, RICD), Prioridade (Art. 151, II, RICD), Prioridade (Art. 151, II, RICD), Arquivada, Tramitando em Conjunto, Arquivada, Arquivada, Aguardando Parecer, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Arquivada, Aguardando Apreciação pelo Senado Federal, Aguardando Designação de Relator, Tramitando em Conjunto, Arquivada, Aguardando Parecer"
FRANCISCO JR.,A Proposicao procurada nao existe
ROGÉRIO CORREIA,A Proposicao procurada nao existe
PAULO PEREIRA DA SILVA,"Tramitando em Conjunto, Tramitando em Conjunto"
PINHEIRINHO,A Proposicao procurada nao existe
LUIZA ERUNDINA,"Retirado pelo Autor, Aguardando Designação de Relator, Aguardando Parecer, Aguardando Deliberação de Recurso"
PROFESSORA MARCIVANIA,
EDUARDO BISMARCK,A Proposicao procurada nao existe
SCHIAVINATO,A Proposicao procurada nao existe
GASTÃO VIEIRA,"Tramitando em Conjunto, Tramitando em Conjunto"
ASSIS CARVALHO,"Tramitando em Conjunto, Arquivada"
ENRICO MISASI,A Proposicao procurada nao existe
EDUARDO BRAIDE,A Proposicao procurada nao existe
FRED COSTA,A Proposicao procurada nao existe
FLÁVIA MORAIS,"Pronta para Pauta, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Aguardando Designação de Relator, Arquivada, Aguardando Designação de Relator, Tramitando em Conjunto, Arquivada"
FÁBIO RAMALHO,A Proposicao procurada nao existe
TED CONTI,A Proposicao procurada nao existe
ELCIONE BARBALHO,Arquivada
JÚNIOR BOZZELLA,A Proposicao procurada nao existe
MARCELO ARO,A Proposicao procurada nao existe
SANDERSON,A Proposicao procurada nao existe
EDUARDO BOLSONARO,A Proposicao procurada nao existe
LEDA SADALA,A Proposicao procurada nao existe
MAJOR FABIANA,A Proposicao procurada nao existe
LUIZ ANTÔNIO CORRÊA,A Proposicao procurada nao existe
SORAYA SANTOS,A Proposicao procurada nao existe
AÉCIO NEVES,A Proposicao procurada nao existe
JOÃO ROMA,A Proposicao procurada nao existe
PEDRO CUNHA LIMA,A Proposicao procurada nao existe
ALENCAR SANTANA BRAGA,A Proposicao procurada nao existe
MARIANA CARVALHO,A Proposicao procurada nao existe
JULIO CESAR RIBEIRO,A Proposicao procurada nao existe
EDUARDO DA FONTE,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Ordinária (Art. 151, III, RICD), Tramitando em Conjunto"
BIA CAVASSA,A Proposicao procurada nao existe
DR. FREDERICO,A Proposicao procurada nao existe
CARLOS GOMES,A Proposicao procurada nao existe
AUREO RIBEIRO,A Proposicao procurada nao existe
ÁUREA CAROLINA,A Proposicao procurada nao existe
ANDRÉ FUFUCA,A Proposicao procurada nao existe
RENILDO CALHEIROS,A Proposicao procurada nao existe
DANILO CABRAL,A Proposicao procurada nao existe
PROFESSORA DORINHA SEABRA REZENDE,"Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Designação de Relator, Aguardando Parecer, Aguardando Parecer, Arquivada, Aguardando Apreciação pelo Senado Federal, Aguardando Parecer, Aguardando Designação de Relator"
ARTHUR LIRA,"Prioridade (Art. 151, II, RICD), Aguardando Designação de Relator, Tramitando em Conjunto"
BOSCO COSTA,A Proposicao procurada nao existe
DELEGADO ANTÔNIO FURTADO,A Proposicao procurada nao existe
FÁBIO TRAD,"Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto"
JOENIA WAPICHANA,A Proposicao procurada nao existe
DR. ZACHARIAS CALIL,A Proposicao procurada nao existe
EDUARDO BARBOSA,"Aguardando Parecer, Aguardando Designação de Relator, Aguardando Apreciação pelo Senado Federal, Aguardando Designação de Relator"
DIEGO ANDRADE,"Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Arquivada, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Deliberação de Recurso, Transformado em Norma Jurídica, Tramitando em Conjunto, Urgência (Art. 155, RICD), Arquivada, Prioridade (Art. 151, II, RICD)"
DRA. SORAYA MANATO,A Proposicao procurada nao existe
BRUNA FURLAN,"Aguardando Designação de Relator, Arquivada, Tramitando em Conjunto, Arquivada, Aguardando Designação de Relator, Tramitando em Conjunto, Arquivada, Arquivada, Tramitando em Conjunto, Tramitando em Conjunto, Arquivada"
DAVID MIRANDA,A Proposicao procurada nao existe
OTTO ALENCAR FILHO,A Proposicao procurada nao existe
ZÉ NETO,A Proposicao procurada nao existe
PAULO MAGALHÃES,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Retirado pelo Autor, Arquivada, Aguardando Designação de Relator, Aguardando Designação de Relator"
JORGE BRAZ,A Proposicao procurada nao existe
MIGUEL LOMBARDI,A Proposicao procurada nao existe
HEITOR SCHUCH,A Proposicao procurada nao existe
TÚLIO GADÊLHA,A Proposicao procurada nao existe
SIDNEY LEITE,A Proposicao procurada nao existe
CÉLIO STUDART,A Proposicao procurada nao existe
BIRA DO PINDARÉ,A Proposicao procurada nao existe
ANDRÉ JANONES,A Proposicao procurada nao existe
CELINA LEÃO,A Proposicao procurada nao existe
ISNALDO BULHÕES JR.,A Proposicao procurada nao existe
ENÉIAS REIS,A Proposicao procurada nao existe
NORMA AYUB,A Proposicao procurada nao existe
FELIPE RIGONI,A Proposicao procurada nao existe
PASTOR SARGENTO ISIDÓRIO,A Proposicao procurada nao existe
BENES LEOCÁDIO,A Proposicao procurada nao existe
LIZIANE BAYER,A Proposicao procurada nao existe
STEFANO AGUIAR,"Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Arquivada"
MARCELO CALERO,A Proposicao procurada nao existe
LAURIETE,"Arquivada, Urgência (Art. 155, RICD), Retirado pelo Autor, Tramitando em Conjunto, Tramitando em Conjunto, Arquivada, Arquivada, Arquivada, Arquivada, Arquivada, Arquivada, Aguardando Parecer"
GERVÁSIO MAIA,A Proposicao procurada nao existe
RODRIGO COELHO,A Proposicao procurada nao existe
CHIQUINHO BRAZÃO,A Proposicao procurada nao existe
LUIZ LIMA,A Proposicao procurada nao existe
ROSANA VALLE,A Proposicao procurada nao existe
ALEXANDRE FROTA,A Proposicao procurada nao existe
ARLINDO CHINAGLIA,A Proposicao procurada nao existe
JÚNIOR FERRARI,A Proposicao procurada nao existe
MARCELO MORAES,A Proposicao procurada nao existe
LUIZ FLÁVIO GOMES,A Proposicao procurada nao existe
MAJOR VITOR HUGO,A Proposicao procurada nao existe
EMIDINHO MADEIRA,A Proposicao procurada nao existe
LOURIVAL GOMES,A Proposicao procurada nao existe
DR. LEONARDO,A Proposicao procurada nao existe
PAULO RAMOS,A Proposicao procurada nao existe
ADOLFO VIANA,A Proposicao procurada nao existe
LUCIANO BIVAR,A Proposicao procurada nao existe
BIBO NUNES,A Proposicao procurada nao existe
HÉLIO COSTA,A Proposicao procurada nao existe
EMANUEL PINHEIRO NETO,A Proposicao procurada nao existe
PASTOR GILDENEMYR,A Proposicao procurada nao existe
GIOVANI FELTES,A Proposicao procurada nao existe
LUCAS REDECKER,A Proposicao procurada nao existe
GENERAL GIRÃO,A Proposicao procurada nao existe
LUCAS GONZALEZ,A Proposicao procurada nao existe
ALCIDES RODRIGUES,A Proposicao procurada nao existe
RICARDO GUIDI,A Proposicao procurada nao existe
ANDRÉ FERREIRA,A Proposicao procurada nao existe
SARGENTO FAHUR,A Proposicao procurada nao existe
PEDRO LUPION,A Proposicao procurada nao existe
SERGIO TOLEDO,A Proposicao procurada nao existe
MARCO BERTAIOLLI,A Proposicao procurada nao existe
JOSÉ MEDEIROS,A Proposicao procurada nao existe
LÉO MOTTA,A Proposicao procurada nao existe
GILBERTO ABRAMO,A Proposicao procurada nao existe
ELI BORGES,A Proposicao procurada nao existe
JUNIOR LOURENÇO,A Proposicao procurada nao existe
FRANCO CARTAFINA,A Proposicao procurada nao existe
HELIO LOPES,A Proposicao procurada nao existe
MAURO NAZIF,"Arquivada, Arquivada, Arquivada, Retirado pelo Autor, Arquivada, Arquivada, Arquivada, Urgência (Art. 64, CF), Arquivada, Arquivada"
LUIZ CARLOS MOTTA,A Proposicao procurada nao existe
POLICIAL KATIA SASTRE,A Proposicao procurada nao existe
WELITON PRADO,"Arquivada, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Devolvida ao Autor, Ordinária (Art. 151, III, RICD), Aguardando Parecer, Aguardando Designação de Relator, Pronta para Pauta, Arquivada, Tramitando em Conjunto, Arquivada, Tramitando em Conjunto, Arquivada, Tramitando em Conjunto, Arquivada, Aguardando Parecer, Aguardando Designação de Relator, Tramitando em Conjunto, Prioridade (Art. 151, II, RICD), Tramitando em Conjunto, Arquivada, Arquivada, Aguardando Apreciação pelo Senado Federal, Arquivada, Tramitando em Conjunto, Arquivada, Tramitando em Conjunto, Arquivada, Aguardando Designação de Relator, Arquivada, Aguardando Parecer, Tramitando em Conjunto, Retirado pelo Autor, Tramitando em Conjunto, Aguardando Parecer, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Arquivada, Devolvida ao Autor, Arquivada, Tramitando em Conjunto, Devolvida ao Autor, Aguardando Designação de Relator, Aguardando Designação de Relator, Tramitando em Conjunto, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Arquivada, Arquivada, Arquivada, Aguardando Designação de Relator, Aguardando Designação de Relator, Devolvida ao Autor, Aguardando Designação de Relator, Devolvida ao Autor, Retirado pelo Autor, Aguardando Designação - Aguardando Devolução de Relator que deixou de ser Membro, Arquivada, Retirado pelo Autor, Retirado pelo Autor, Aguardando Apreciação pelo Senado Federal, Retirado pelo Autor, Aguardando Designação de Relator, Aguardando Apreciação pelo Senado Federal, Retirado pelo Autor, Retirado pelo Autor, Tramitando em Conjunto, Retirado pelo Autor, Retirado pelo Autor, Aguardando Designação de Relator, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Pronta para Pauta, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Arquivada, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Aguardando Designação de Relator, Retirado pelo Autor, Arquivada, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Aguardando Apreciação pelo Senado Federal, Retirado pelo Autor, Devolvida ao Autor, Pronta para Pauta, Aguardando Deliberação de Recurso, Arquivada, Retirado pelo Autor, Arquivada, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Aguardando Parecer, Retirado pelo Autor, Retirado pelo Autor, Aguardando Designação de Relator, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Arquivada, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Aguardando Deliberação, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Urgência (Art. 155, RICD), Arquivada, Retirado pelo Autor, Arquivada, Aguardando Parecer, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Retirado pelo Autor, Devolvida ao Autor, Retirado pelo Autor, Retirado pelo Autor, Aguardando Designação de Relator, Retirado pelo Autor, Arquivada, Aguardando Designação de Relator, Arquivada"
JOSE MARIO SCHREINER,A Proposicao procurada nao existe
AMARO NETO,A Proposicao procurada nao existe
MAURO BENEVIDES FILHO,A Proposicao procurada nao existe
LUIS TIBÉ,"Arquivada, Aguardando Designação de Relator, Tramitando em Conjunto, Arquivada, Urgência (Art. 155, RICD), Aguardando Parecer, Transformado em Norma Jurídica, Arquivada, Tramitando em Conjunto, Aguardando Parecer, Retirado pelo Autor"
NEWTON CARDOSO JR,A Proposicao procurada nao existe
IGOR KANNÁRIO,A Proposicao procurada nao existe
ALEXIS FONTEYNE,A Proposicao procurada nao existe
GENERAL PETERNELLI,A Proposicao procurada nao existe
VILSON DA FETAEMG,A Proposicao procurada nao existe
LÉO MORAES,A Proposicao procurada nao existe
CORONEL TADEU,A Proposicao procurada nao existe
FELÍCIO LATERÇA,A Proposicao procurada nao existe
TIRIRICA,"Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator"
MERLONG SOLANO,A Proposicao procurada nao existe
KIM KATAGUIRI,A Proposicao procurada nao existe
CHRIS TONIETTO,A Proposicao procurada nao existe
BIA KICIS,A Proposicao procurada nao existe
JOICE HASSELMANN,A Proposicao procurada nao existe
CORONEL ARMANDO,A Proposicao procurada nao existe
HERMES PARCIANELLO,A Proposicao procurada nao existe
GUIGA PEIXOTO,A Proposicao procurada nao existe
MARCIO ALVINO,A Proposicao procurada nao existe
LUIZ PHILIPPE DE ORLEANS E BRAGANÇA,A Proposicao procurada nao existe
RODRIGO MAIA,"Arquivada, Arquivada, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Apreciação pelo Senado Federal, Arquivada"
GUSTAVO FRUET,A Proposicao procurada nao existe
SÉRGIO BRITO,A Proposicao procurada nao existe
DELEGADO WALDIR,"Arquivada, Arquivada"
DR. LUIZ OVANDO,A Proposicao procurada nao existe
CARLOS BEZERRA,"Arquivada, Tramitando em Conjunto, Aguardando Designação de Relator, Arquivada, Aguardando Designação de Relator, Aguardando Designação de Relator, Aguardando Designação de Relator, Arquivada, Arquivada, Aguardando Designação - Aguardando Devolução de Relator que deixou de ser Membro, Arquivada, Tramitando em Conjunto, Aguardando Parecer, Arquivada, Arquivada, Arquivada, Arquivada, Aguardando Designação de Relator, Arquivada, Arquivada, Tramitando em Conjunto, Tramitando em Conjunto, Arquivada, Aguardando Designação de Relator, Arquivada, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Arquivada, Arquivada, Aguardando Designação de Relator, Arquivada, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Parecer, Arquivada, Arquivada, Tramitando em Conjunto, Aguardando Designação de Relator, Arquivada, Aguardando Designação de Relator, Arquivada, Pronta para Pauta, Tramitando em Conjunto, Arquivada, Tramitando em Conjunto, Arquivada, Arquivada, Retirado pelo Autor, Aguardando Designação de Relator, Tramitando em Conjunto"
GREYCE ELIAS,A Proposicao procurada nao existe
RODRIGO AGOSTINHO,A Proposicao procurada nao existe
CAROLINE DE TONI,A Proposicao procurada nao existe
ABOU ANNI,A Proposicao procurada nao existe
JOSIAS GOMES,Arquivada
PROFESSOR ISRAEL BATISTA,A Proposicao procurada nao existe
FELIPE CARRERAS,A Proposicao procurada nao existe
DANIEL TRZECIAK,A Proposicao procurada nao existe
CAPITÃO FÁBIO ABREU,A Proposicao procurada nao existe
RUBENS PEREIRA JÚNIOR,A Proposicao procurada nao existe
ANÍBAL GOMES,A Proposicao procurada nao existe
CABO JUNIO AMARAL,A Proposicao procurada nao existe
NELSON BARBUDO,A Proposicao procurada nao existe
ELIAS VAZ,A Proposicao procurada nao existe
ADRIANA VENTURA,A Proposicao procurada nao existe
PAULO GANIME,A Proposicao procurada nao existe
GILSON MARQUES,A Proposicao procurada nao existe
FLÁVIA ARRUDA,A Proposicao procurada nao existe
VINICIUS POIT,A Proposicao procurada nao existe
LUIS MIRANDA,A Proposicao procurada nao existe
MARCEL VAN HATTEM,A Proposicao procurada nao existe
JOSÉ NELTO,A Proposicao procurada nao existe
COVATTI FILHO,A Proposicao procurada nao existe
PAES LANDIM,A Proposicao procurada nao existe
PAULO EDUARDO MARTINS,A Proposicao procurada nao existe
TIAGO MITRAUD,A Proposicao procurada nao existe
SIMPLÍCIO ARAÚJO,A Proposicao procurada nao existe
SANDRO ALEX,"Tramitando em Conjunto, Aguardando Designação de Relator, Arquivada, Aguardando Designação de Relator, Arquivada, Tramitando em Conjunto, Tramitando em Conjunto, Arquivada"
HERCÍLIO COELHO DINIZ,A Proposicao procurada nao existe
OSMAR TERRA,A Proposicao procurada nao existe
PAULO FOLETTO,"Arquivada, Arquivada, Prioridade (Art. 151, II, RICD), Tramitando em Conjunto"
PAULA BELMONTE,A Proposicao procurada nao existe
TEREZA CRISTINA,A Proposicao procurada nao existe
MARCELO ÁLVARO ANTÔNIO,A Proposicao procurada nao existe
ONYX LORENZONI,A Proposicao procurada nao existe
