Nome,Status
WLADIMIR GAROTINHO,A Proposicao procurada nao existe
DA VITORIA,A Proposicao procurada nao existe
OSSESIO SILVA,A Proposicao procurada nao existe
PASTOR EURICO,Tramitando em Conjunto
RUI FALCÃO,A Proposicao procurada nao existe
MAGDA MOFATTO,A Proposicao procurada nao existe
SANTINI,A Proposicao procurada nao existe
PEDRO PAULO,Tramitando em Conjunto
GLAUBER BRAGA,"Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator"
ALUISIO MENDES,"Tramitando em Conjunto, Tramitando em Conjunto"
CARLOS JORDY,A Proposicao procurada nao existe
GASTÃO VIEIRA,A Proposicao procurada nao existe
REJANE DIAS,Tramitando em Conjunto
ROGÉRIO PENINHA MENDONÇA,"Tramitando em Conjunto, Aguardando Parecer, Aguardando Designação de Relator, Tramitando em Conjunto, Devolvida ao Autor, Tramitando em Conjunto"
FERNANDO COELHO FILHO,A Proposicao procurada nao existe
SÓSTENES CAVALCANTE,"Tramitando em Conjunto, Devolvida ao Autor, Retirado pelo Autor, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Pronta para Pauta, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Pronta para Pauta, Tramitando em Conjunto"
TABATA AMARAL,A Proposicao procurada nao existe
DANIELA DO WAGUINHO,A Proposicao procurada nao existe
RAIMUNDO COSTA,A Proposicao procurada nao existe
JUAREZ COSTA,A Proposicao procurada nao existe
VALTENIR PEREIRA,A Proposicao procurada nao existe
JÚNIOR BOZZELLA,A Proposicao procurada nao existe
EFRAIM FILHO,"Prioridade (Art. 151, II, RICD)"
JOSIMAR MARANHÃOZINHO,A Proposicao procurada nao existe
CHARLES FERNANDES,A Proposicao procurada nao existe
HUGO LEAL,"Transformado em Norma Jurídica, Tramitando em Conjunto"
CARLOS CHIODINI,A Proposicao procurada nao existe
LÍDICE DA MATA,A Proposicao procurada nao existe
DR. LUIZ ANTONIO TEIXEIRA JR.,A Proposicao procurada nao existe
MOSES RODRIGUES,"Aguardando Parecer, Tramitando em Conjunto, Retirado pelo Autor, Devolvida ao Autor, Urgência (Art. 155, RICD), Aguardando Designação de Relator, Devolvida ao Autor, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Prioridade (Art. 151, II, RICD), Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Arquivada"
AGUINALDO RIBEIRO,A Proposicao procurada nao existe
MÁRCIO JERRY,A Proposicao procurada nao existe
ARNALDO JARDIM,A Proposicao procurada nao existe
CELSO RUSSOMANNO,"Arquivada, Aguardando Criação de Comissão Temporária, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Arquivada"
CHARLLES EVANGELISTA,A Proposicao procurada nao existe
PINHEIRINHO,A Proposicao procurada nao existe
FERNANDA MELCHIONNA,A Proposicao procurada nao existe
LAERCIO OLIVEIRA,"Arquivada, Arquivada, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Prioridade (Art. 151, II, RICD), Aguardando Designação de Relator, Aguardando Parecer, Tramitando em Conjunto, Arquivada, Arquivada, Arquivada, Aguardando Designação de Relator, Aguardando Designação de Relator, Aguardando Parecer, Arquivada, Tramitando em Conjunto, Devolvida ao Autor, Aguardando Designação de Relator, Retirado pelo Autor"
AÉCIO NEVES,"Aguardando Parecer, Urgência (Art. 155, RICD)"
SCHIAVINATO,A Proposicao procurada nao existe
CHRISTINO AUREO,A Proposicao procurada nao existe
ASSIS CARVALHO,Aguardando Designação de Relator
VICENTINHO,"Aguardando Designação de Relator, Tramitando em Conjunto, Arquivada, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Devolvida ao Autor, Tramitando em Conjunto, Aguardando Parecer"
ROSE MODESTO,A Proposicao procurada nao existe
MILTON VIEIRA,A Proposicao procurada nao existe
LUISA CANZIANI,A Proposicao procurada nao existe
LUIZÃO GOULART,A Proposicao procurada nao existe
FRANCISCO JR.,A Proposicao procurada nao existe
IVAN VALENTE,"Aguardando Designação de Relator, Tramitando em Conjunto"
ALEXANDRE LEITE,"Arquivada, Tramitando em Conjunto, Aguardando Vistas, Tramitando em Conjunto, Arquivada, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Parecer, Tramitando em Conjunto, Arquivada, Tramitando em Conjunto, Aguardando Designação de Relator"
FILIPE BARROS,A Proposicao procurada nao existe
ISNALDO BULHÕES JR.,A Proposicao procurada nao existe
PROFESSORA MARCIVANIA,Retirado pelo Autor
LEDA SADALA,A Proposicao procurada nao existe
LUIZ ANTÔNIO CORRÊA,A Proposicao procurada nao existe
TED CONTI,A Proposicao procurada nao existe
CARLA ZAMBELLI,A Proposicao procurada nao existe
JOÃO CARLOS BACELAR,A Proposicao procurada nao existe
ENRICO MISASI,A Proposicao procurada nao existe
CARMEN ZANOTTO,"Transformado em Norma Jurídica, Aguardando Parecer, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
JOÃO ROMA,A Proposicao procurada nao existe
ROGÉRIO CORREIA,A Proposicao procurada nao existe
JULIO CESAR RIBEIRO,A Proposicao procurada nao existe
PAULO PEREIRA DA SILVA,"Tramitando em Conjunto, Arquivada"
BENES LEOCÁDIO,A Proposicao procurada nao existe
DAVID MIRANDA,A Proposicao procurada nao existe
ALENCAR SANTANA BRAGA,A Proposicao procurada nao existe
BOSCO COSTA,A Proposicao procurada nao existe
EDUARDO BOLSONARO,"Pronta para Pauta, Aguardando Recurso, Tramitando em Conjunto, Pronta para Pauta, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Apreciação pelo Senado Federal"
FÁBIO RAMALHO,A Proposicao procurada nao existe
CARLOS GOMES,"Prioridade (Art. 151, II, RICD), Tramitando em Conjunto"
OTTO ALENCAR FILHO,A Proposicao procurada nao existe
LUIZA ERUNDINA,Pronta para Pauta
FRED COSTA,A Proposicao procurada nao existe
PROFESSORA DORINHA SEABRA REZENDE,"Tramitando em Conjunto, Tramitando em Conjunto, Arquivada, Aguardando Parecer, Aguardando Parecer"
EDUARDO DA FONTE,"Tramitando em Conjunto, Tramitando em Conjunto"
ELCIONE BARBALHO,Tramitando em Conjunto
MARCELO ARO,"Arquivada, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto"
EDUARDO BRAIDE,A Proposicao procurada nao existe
FÁBIO TRAD,A Proposicao procurada nao existe
FLÁVIA MORAIS,"Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Aguardando Parecer, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Retirado pelo Autor, Tramitando em Conjunto, Prioridade (Art. 151, II, RICD)"
JORGE BRAZ,A Proposicao procurada nao existe
DELEGADO ANTÔNIO FURTADO,A Proposicao procurada nao existe
DR. FREDERICO,A Proposicao procurada nao existe
SANDERSON,A Proposicao procurada nao existe
BIA CAVASSA,A Proposicao procurada nao existe
MAJOR FABIANA,A Proposicao procurada nao existe
EDUARDO BARBOSA,"Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Pronta para Pauta, Transformado em Norma Jurídica, Aguardando Designação de Relator, Tramitando em Conjunto"
SORAYA SANTOS,"Arquivada, Tramitando em Conjunto, Tramitando em Conjunto, Arquivada"
DRA. SORAYA MANATO,A Proposicao procurada nao existe
LIZIANE BAYER,A Proposicao procurada nao existe
PEDRO CUNHA LIMA,"Tramitando em Conjunto, Aguardando Parecer, Aguardando Deliberação de Recurso, Aguardando Parecer, Aguardando Designação de Relator"
MARIANA CARVALHO,"Tramitando em Conjunto, Aguardando Parecer, Aguardando Parecer, Aguardando Parecer, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Prioridade (Art. 151, II, RICD), Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Aguardando Apreciação pelo Senado Federal, Aguardando Vistas, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Pronta para Pauta, Tramitando em Conjunto, Aguardando Parecer"
RENILDO CALHEIROS,A Proposicao procurada nao existe
PASTOR SARGENTO ISIDÓRIO,A Proposicao procurada nao existe
ÁUREA CAROLINA,A Proposicao procurada nao existe
AUREO RIBEIRO,A Proposicao procurada nao existe
LAURIETE,A Proposicao procurada nao existe
ANDRÉ FUFUCA,Tramitando em Conjunto
BRUNA FURLAN,Tramitando em Conjunto
DANILO CABRAL,Tramitando em Conjunto
ARTHUR LIRA,A Proposicao procurada nao existe
DIEGO ANDRADE,"Aguardando Designação de Relator, Pronta para Pauta, Aguardando Parecer, Arquivada, Tramitando em Conjunto, Aguardando Designação de Relator"
LÉO MOTTA,A Proposicao procurada nao existe
JOENIA WAPICHANA,A Proposicao procurada nao existe
MIGUEL LOMBARDI,"Tramitando em Conjunto, Tramitando em Conjunto, Arquivada, Aguardando Designação de Relator, Retirado pelo Autor"
DR. ZACHARIAS CALIL,A Proposicao procurada nao existe
HEITOR SCHUCH,"Aguardando Parecer, Tramitando em Conjunto, Arquivada, Prioridade (Art. 151, II, RICD)"
LUIZ LIMA,A Proposicao procurada nao existe
BIRA DO PINDARÉ,A Proposicao procurada nao existe
ALEXANDRE FROTA,A Proposicao procurada nao existe
ENÉIAS REIS,A Proposicao procurada nao existe
GERVÁSIO MAIA,A Proposicao procurada nao existe
ZÉ NETO,A Proposicao procurada nao existe
EMIDINHO MADEIRA,A Proposicao procurada nao existe
PAULO MAGALHÃES,"Aguardando Designação de Relator, Devolvida ao Autor, Tramitando em Conjunto, Aguardando Designação - Aguardando Devolução de Relator que deixou de ser Membro"
TÚLIO GADÊLHA,A Proposicao procurada nao existe
CHIQUINHO BRAZÃO,A Proposicao procurada nao existe
FELIPE RIGONI,A Proposicao procurada nao existe
CÉLIO STUDART,A Proposicao procurada nao existe
SIDNEY LEITE,A Proposicao procurada nao existe
NORMA AYUB,A Proposicao procurada nao existe
ANDRÉ JANONES,A Proposicao procurada nao existe
CELINA LEÃO,A Proposicao procurada nao existe
STEFANO AGUIAR,Tramitando em Conjunto
RODRIGO COELHO,A Proposicao procurada nao existe
PAULO RAMOS,A Proposicao procurada nao existe
GIOVANI FELTES,A Proposicao procurada nao existe
MARCELO CALERO,A Proposicao procurada nao existe
HÉLIO COSTA,A Proposicao procurada nao existe
LUIZ FLÁVIO GOMES,A Proposicao procurada nao existe
ROSANA VALLE,A Proposicao procurada nao existe
ARLINDO CHINAGLIA,A Proposicao procurada nao existe
BIBO NUNES,A Proposicao procurada nao existe
LUCAS REDECKER,A Proposicao procurada nao existe
MAJOR VITOR HUGO,A Proposicao procurada nao existe
JÚNIOR FERRARI,A Proposicao procurada nao existe
MARCELO MORAES,A Proposicao procurada nao existe
EMANUEL PINHEIRO NETO,A Proposicao procurada nao existe
LUCIANO BIVAR,A Proposicao procurada nao existe
ADOLFO VIANA,A Proposicao procurada nao existe
DR. LEONARDO,A Proposicao procurada nao existe
LOURIVAL GOMES,A Proposicao procurada nao existe
GILBERTO ABRAMO,A Proposicao procurada nao existe
PASTOR GILDENEMYR,A Proposicao procurada nao existe
MARCO BERTAIOLLI,A Proposicao procurada nao existe
GENERAL GIRÃO,A Proposicao procurada nao existe
RICARDO GUIDI,A Proposicao procurada nao existe
LUCAS GONZALEZ,A Proposicao procurada nao existe
ALCIDES RODRIGUES,A Proposicao procurada nao existe
ANDRÉ FERREIRA,A Proposicao procurada nao existe
PEDRO LUPION,A Proposicao procurada nao existe
SARGENTO FAHUR,A Proposicao procurada nao existe
HELIO LOPES,A Proposicao procurada nao existe
JUNIOR LOURENÇO,A Proposicao procurada nao existe
JOSÉ MEDEIROS,A Proposicao procurada nao existe
SERGIO TOLEDO,A Proposicao procurada nao existe
FRANCO CARTAFINA,A Proposicao procurada nao existe
POLICIAL KATIA SASTRE,A Proposicao procurada nao existe
LUIZ CARLOS MOTTA,A Proposicao procurada nao existe
ELI BORGES,A Proposicao procurada nao existe
WELITON PRADO,A Proposicao procurada nao existe
MAURO NAZIF,A Proposicao procurada nao existe
LUIS TIBÉ,A Proposicao procurada nao existe
JOSE MARIO SCHREINER,A Proposicao procurada nao existe
CORONEL TADEU,A Proposicao procurada nao existe
AMARO NETO,A Proposicao procurada nao existe
IGOR KANNÁRIO,A Proposicao procurada nao existe
MAURO BENEVIDES FILHO,A Proposicao procurada nao existe
RODRIGO MAIA,A Proposicao procurada nao existe
FELÍCIO LATERÇA,A Proposicao procurada nao existe
NEWTON CARDOSO JR,Tramitando em Conjunto
ALEXIS FONTEYNE,A Proposicao procurada nao existe
GENERAL PETERNELLI,A Proposicao procurada nao existe
VILSON DA FETAEMG,A Proposicao procurada nao existe
BIA KICIS,A Proposicao procurada nao existe
LÉO MORAES,A Proposicao procurada nao existe
CORONEL ARMANDO,A Proposicao procurada nao existe
TIRIRICA,A Proposicao procurada nao existe
JOICE HASSELMANN,A Proposicao procurada nao existe
MERLONG SOLANO,A Proposicao procurada nao existe
KIM KATAGUIRI,A Proposicao procurada nao existe
CHRIS TONIETTO,A Proposicao procurada nao existe
HERMES PARCIANELLO,A Proposicao procurada nao existe
GUIGA PEIXOTO,A Proposicao procurada nao existe
LUIZ PHILIPPE DE ORLEANS E BRAGANÇA,A Proposicao procurada nao existe
MARCIO ALVINO,"Retirado pelo Autor, Aguardando Apreciação pelo Senado Federal, Devolvida ao Autor, Aguardando Parecer, Aguardando Apreciação pelo Senado Federal"
GUSTAVO FRUET,A Proposicao procurada nao existe
ABOU ANNI,A Proposicao procurada nao existe
ANÍBAL GOMES,A Proposicao procurada nao existe
CAROLINE DE TONI,A Proposicao procurada nao existe
DR. LUIZ OVANDO,A Proposicao procurada nao existe
FELIPE CARRERAS,A Proposicao procurada nao existe
DANIEL TRZECIAK,A Proposicao procurada nao existe
SÉRGIO BRITO,A Proposicao procurada nao existe
DELEGADO WALDIR,"Prioridade (Art. 151, II, RICD), Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Deliberação de Recurso, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Arquivada, Tramitando em Conjunto, Tramitando em Conjunto, Pronta para Pauta, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto"
GREYCE ELIAS,A Proposicao procurada nao existe
CARLOS BEZERRA,"Aguardando Designação de Relator, Arquivada, Aguardando Designação de Relator, Aguardando Designação de Relator, Aguardando Parecer, Ordinária (Art. 151, III, RICD), Tramitando em Conjunto, Arquivada, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Designação de Relator, Aguardando Parecer, Tramitando em Conjunto, Aguardando Designação - Aguardando Devolução de Relator que deixou de ser Membro, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Designação de Relator, Aguardando Apreciação pelo Senado Federal, Tramitando em Conjunto, Pronta para Pauta, Tramitando em Conjunto, Arquivada, Tramitando em Conjunto, Urgência (Art. 155, RICD), Aguardando Designação de Relator, Arquivada, Aguardando Designação de Relator, Tramitando em Conjunto, Arquivada, Aguardando Designação de Relator, Arquivada, Arquivada, Arquivada, Aguardando Designação de Relator, Aguardando Recurso, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Designação de Relator, Prioridade (Art. 151, II, RICD), Aguardando Designação de Relator, Aguardando Designação de Relator, Prioridade (Art. 151, II, RICD), Tramitando em Conjunto, Pronta para Pauta, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Apreciação pelo Senado Federal, Aguardando Parecer, Prioridade (Art. 151, II, RICD), Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Parecer, Aguardando Designação de Relator, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Prioridade (Art. 151, II, RICD), Aguardando Designação de Relator, Pronta para Pauta, Transformado em Norma Jurídica, Tramitando em Conjunto, Aguardando Parecer, Aguardando Designação de Relator"
RODRIGO AGOSTINHO,A Proposicao procurada nao existe
ELIAS VAZ,A Proposicao procurada nao existe
JOSIAS GOMES,A Proposicao procurada nao existe
PROFESSOR ISRAEL BATISTA,A Proposicao procurada nao existe
CAPITÃO FÁBIO ABREU,"Tramitando em Conjunto, Tramitando em Conjunto"
RUBENS PEREIRA JÚNIOR,"Aguardando Designação de Relator, Tramitando em Conjunto, Arquivada, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Devolvida ao Autor, Arquivada, Tramitando em Conjunto"
ADRIANA VENTURA,A Proposicao procurada nao existe
NELSON BARBUDO,A Proposicao procurada nao existe
JUNIO AMARAL,A Proposicao procurada nao existe
PAULO GANIME,A Proposicao procurada nao existe
FLÁVIA ARRUDA,A Proposicao procurada nao existe
PAES LANDIM,"Tramitando em Conjunto, Aguardando Parecer"
GILSON MARQUES,A Proposicao procurada nao existe
VINICIUS POIT,A Proposicao procurada nao existe
LUIS MIRANDA,A Proposicao procurada nao existe
MARCEL VAN HATTEM,A Proposicao procurada nao existe
JOSÉ NELTO,A Proposicao procurada nao existe
COVATTI FILHO,"Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Urgência (Art. 155, RICD), Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto"
PAULO EDUARDO MARTINS,A Proposicao procurada nao existe
TIAGO MITRAUD,A Proposicao procurada nao existe
SIMPLÍCIO ARAÚJO,A Proposicao procurada nao existe
SANDRO ALEX,"Aguardando Designação de Relator, Aguardando Parecer"
HERCÍLIO COELHO DINIZ,A Proposicao procurada nao existe
OSMAR TERRA,A Proposicao procurada nao existe
PAULO FOLETTO,Arquivada
PAULA BELMONTE,A Proposicao procurada nao existe
TEREZA CRISTINA,"Aguardando Parecer, Tramitando em Conjunto, Aguardando Parecer"
MARCELO ÁLVARO ANTÔNIO,"Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto"
ONYX LORENZONI,"Tramitando em Conjunto, Arquivada, Retirado pelo Autor, Tramitando em Conjunto, Tramitando em Conjunto, Ordinária (Art. 151, III, RICD)"
