Nome,Status
VALTENIR PEREIRA,"Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Ordinária (Art. 151, III, RICD), Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Retirado pelo Autor, Aguardando Designação de Relator, Tramitando em Conjunto, Pronta para Pauta, Tramitando em Conjunto, Tramitando em Conjunto, Ordinária (Art. 151, III, RICD), Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Designação de Relator"
ALTINEU CÔRTES,"Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Deliberação"
FERNANDO COELHO FILHO,A Proposicao procurada nao existe
JOSIMAR MARANHÃOZINHO,A Proposicao procurada nao existe
DA VITORIA,"Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto"
CARLOS CHIODINI,"Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto"
OSSESIO SILVA,"Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Designação de Relator, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
CHARLES FERNANDES,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Prioridade (Art. 151, II, RICD), Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer"
LAFAYETTE DE ANDRADA,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Aguardando Parecer, Tramitando em Conjunto"
RAIMUNDO COSTA,"Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto"
MOSES RODRIGUES,A Proposicao procurada nao existe
AGUINALDO RIBEIRO,A Proposicao procurada nao existe
CHARLLES EVANGELISTA,Tramitando em Conjunto
WLADIMIR GAROTINHO,"Aguardando Parecer, Aguardando Designação de Relator, Aguardando Parecer, Tramitando em Conjunto, Retirado pelo Autor, Aguardando Deliberação, Aguardando Constituição de Comissão Temporária"
DR. LUIZ ANTONIO TEIXEIRA JR.,"Aguardando Designação de Relator, Tramitando em Conjunto, Ordinária (Art. 151, III, RICD), Aguardando Parecer, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Aguardando Parecer, Ordinária (Art. 151, III, RICD), Aguardando Designação de Relator"
ARNALDO JARDIM,A Proposicao procurada nao existe
SÓSTENES CAVALCANTE,"Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Designação de Relator, Retirado pelo Autor"
CELSO RUSSOMANNO,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
SÂMIA BOMFIM,"Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto"
LEANDRE,"Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Prioridade (Art. 151, II, RICD), Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Arquivada, Arquivada"
LUISA CANZIANI,Aguardando Parecer
LUIZÃO GOULART,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
FERNANDA MELCHIONNA,"Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto"
HELDER SALOMÃO,"Aguardando Designação de Relator, Aguardando Designação de Relator, Aguardando Parecer, Tramitando em Conjunto, Aguardando Parecer"
REJANE DIAS,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Pronta para Pauta, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Pronta para Pauta, Tramitando em Conjunto"
CÉLIO MOURA,Pronta para Pauta
MÁRCIO JERRY,"Aguardando Designação de Relator, Aguardando Parecer, Tramitando em Conjunto"
PEDRO AUGUSTO BEZERRA,"Aguardando Despacho do Presidente da Câmara dos Deputados, Aguardando Despacho do Presidente da Câmara dos Deputados, Arquivada, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
DELEGADO MARCELO FREITAS,"Aguardando Parecer, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
LOESTER TRUTIS,"Aguardando Parecer, Aguardando Parecer"
EFRAIM FILHO,A Proposicao procurada nao existe
MILTON VIEIRA,"Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer"
VICENTINHO,"Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Constituição de Comissão Temporária, Tramitando em Conjunto, Aguardando Deliberação, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto"
LAERCIO OLIVEIRA,"Tramitando em Conjunto, Tramitando em Conjunto, Pronta para Pauta, Tramitando em Conjunto, Aguardando Designação de Relator"
ALEXANDRE LEITE,"Aguardando Parecer, Aguardando Parecer, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto"
FILIPE BARROS,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Pronta para Pauta, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Deliberação, Tramitando em Conjunto, Tramitando em Conjunto"
LÍDICE DA MATA,"Tramitando em Conjunto, Ordinária (Art. 151, III, RICD), Ordinária (Art. 151, III, RICD)"
CARLA ZAMBELLI,"Tramitando em Conjunto, Aguardando Parecer, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Deliberação, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Pronta para Pauta, Tramitando em Conjunto"
JOÃO CARLOS BACELAR,A Proposicao procurada nao existe
ROSE MODESTO,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Deliberação, Urgência (Art. 155, RICD)"
CHRISTINO AUREO,A Proposicao procurada nao existe
IVAN VALENTE,"Pronta para Pauta, Tramitando em Conjunto, Tramitando em Conjunto"
JUAREZ COSTA,A Proposicao procurada nao existe
CARMEN ZANOTTO,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Aguardando Deliberação, Arquivada"
HUGO LEAL,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
FRANCISCO JR.,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
ROGÉRIO CORREIA,"Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto"
PAULO PEREIRA DA SILVA,A Proposicao procurada nao existe
PINHEIRINHO,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Aguardando Parecer, Prioridade (Art. 151, II, RICD)"
LUIZA ERUNDINA,"Aguardando Designação de Relator, Tramitando em Conjunto"
PROFESSORA MARCIVANIA,A Proposicao procurada nao existe
EDUARDO BISMARCK,"Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Criação de Comissão Temporária, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
SCHIAVINATO,"Aguardando Despacho do Presidente da Câmara dos Deputados, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Designação de Relator, Aguardando Parecer, Aguardando Designação de Relator, Retirado pelo Autor, Tramitando em Conjunto, Tramitando em Conjunto, Pronta para Pauta, Pronta para Pauta, Urgência (Art. 155, RICD), Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator"
GASTÃO VIEIRA,"Tramitando em Conjunto, Tramitando em Conjunto"
ASSIS CARVALHO,"Aguardando Deliberação, Aguardando Deliberação, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer"
ENRICO MISASI,A Proposicao procurada nao existe
EDUARDO BRAIDE,"Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Arquivada"
FRED COSTA,"Aguardando Despacho do Presidente da Câmara dos Deputados, Arquivada, Aguardando Designação de Relator, Tramitando em Conjunto, Retirado pelo Autor, Ordinária (Art. 151, III, RICD), Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Retirado pelo Autor, Aguardando Parecer, Aguardando Designação de Relator, Aguardando Deliberação, Aguardando Parecer, Aguardando Definição Encaminhamento, Tramitando em Conjunto, Tramitando em Conjunto"
FLÁVIA MORAIS,"Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Deliberação, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Deliberação"
FÁBIO RAMALHO,A Proposicao procurada nao existe
TED CONTI,"Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto"
ELCIONE BARBALHO,"Aguardando Despacho do Presidente da Câmara dos Deputados, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
JÚNIOR BOZZELLA,"Tramitando em Conjunto, Tramitando em Conjunto, Urgência (Art. 155, RICD), Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Apreciação pelo Senado Federal, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer"
MARCELO ARO,Aguardando Despacho do Presidente da Câmara dos Deputados
SANDERSON,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Despacho do Presidente da Câmara dos Deputados, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Aguardando Parecer, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Aguardando Parecer, Aguardando Parecer, Tramitando em Conjunto"
EDUARDO BOLSONARO,"Retirado pelo Autor, Pronta para Pauta"
LEDA SADALA,A Proposicao procurada nao existe
MAJOR FABIANA,Tramitando em Conjunto
LUIZ ANTÔNIO CORRÊA,Tramitando em Conjunto
SORAYA SANTOS,"Aguardando Designação de Relator, Aguardando Parecer, Aguardando Parecer"
AÉCIO NEVES,"Aguardando Parecer, Aguardando Designação de Relator, Urgência (Art. 155, RICD), Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
JOÃO ROMA,"Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
PEDRO CUNHA LIMA,"Tramitando em Conjunto, Prioridade (Art. 151, II, RICD), Tramitando em Conjunto"
ALENCAR SANTANA BRAGA,"Aguardando Designação de Relator, Tramitando em Conjunto"
MARIANA CARVALHO,"Aguardando Parecer, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Aguardando Deliberação"
JULIO CESAR RIBEIRO,"Aguardando Despacho do Presidente da Câmara dos Deputados, Aguardando Despacho do Presidente da Câmara dos Deputados, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Parecer, Ordinária (Art. 151, III, RICD), Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Pronta para Pauta, Aguardando Deliberação, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Retirado pelo Autor, Tramitando em Conjunto"
EDUARDO DA FONTE,Tramitando em Conjunto
BIA CAVASSA,"Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto"
DR. FREDERICO,"Aguardando Parecer, Aguardando Deliberação, Tramitando em Conjunto"
CARLOS GOMES,"Tramitando em Conjunto, Pronta para Pauta"
AUREO RIBEIRO,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Constituição de Comissão Temporária, Aguardando Parecer, Tramitando em Conjunto"
ÁUREA CAROLINA,A Proposicao procurada nao existe
ANDRÉ FUFUCA,"Aguardando Designação de Relator, Tramitando em Conjunto"
RENILDO CALHEIROS,"Tramitando em Conjunto, Aguardando Parecer"
DANILO CABRAL,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Aguardando Parecer"
PROFESSORA DORINHA SEABRA REZENDE,"Tramitando em Conjunto, Aguardando Designação de Relator"
ARTHUR LIRA,A Proposicao procurada nao existe
BOSCO COSTA,"Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
DELEGADO ANTÔNIO FURTADO,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Prioridade (Art. 151, II, RICD), Aguardando Parecer"
FÁBIO TRAD,"Aguardando Designação de Relator, Aguardando Despacho do Presidente da Câmara dos Deputados, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Ordinária (Art. 151, III, RICD), Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Deliberação"
JOENIA WAPICHANA,"Aguardando Designação de Relator, Tramitando em Conjunto"
DR. ZACHARIAS CALIL,Aguardando Parecer
EDUARDO BARBOSA,Aguardando Deliberação
DIEGO ANDRADE,"Tramitando em Conjunto, Tramitando em Conjunto"
DRA. SORAYA MANATO,"Aguardando Despacho do Presidente da Câmara dos Deputados, Aguardando Despacho do Presidente da Câmara dos Deputados, Aguardando Despacho do Presidente da Câmara dos Deputados, Aguardando Despacho do Presidente da Câmara dos Deputados, Aguardando Despacho do Presidente da Câmara dos Deputados, Aguardando Despacho do Presidente da Câmara dos Deputados, Aguardando Despacho do Presidente da Câmara dos Deputados, Aguardando Despacho do Presidente da Câmara dos Deputados, Urgência (Art. 155, RICD), Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Ordinária (Art. 151, III, RICD), Tramitando em Conjunto"
BRUNA FURLAN,Tramitando em Conjunto
DAVID MIRANDA,"Ordinária (Art. 151, III, RICD)"
OTTO ALENCAR FILHO,"Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
ZÉ NETO,"Tramitando em Conjunto, Tramitando em Conjunto"
PAULO MAGALHÃES,A Proposicao procurada nao existe
JORGE BRAZ,"Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto"
MIGUEL LOMBARDI,A Proposicao procurada nao existe
HEITOR SCHUCH,"Aguardando Parecer, Aguardando Parecer, Aguardando Deliberação"
TÚLIO GADÊLHA,
SIDNEY LEITE,"Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Pronta para Pauta"
CÉLIO STUDART,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Prioridade (Art. 151, II, RICD), Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Arquivada, Tramitando em Conjunto, Aguardando Despacho do Presidente da Câmara dos Deputados, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Pronta para Pauta, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Definição Encaminhamento, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Designação de Relator, Aguardando Parecer, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Retirado pelo Autor, Ordinária (Art. 151, III, RICD), Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Deliberação, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Urgência (Art. 155, RICD), Aguardando Designação de Relator, Pronta para Pauta, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Definição Encaminhamento, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Pronta para Pauta, Ordinária (Art. 151, III, RICD), Aguardando Apreciação pelo Senado Federal, Pronta para Pauta, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Arquivada, Urgência (Art. 155, RICD), Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Prioridade (Art. 151, II, RICD), Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Definição Encaminhamento"
BIRA DO PINDARÉ,"Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer"
ANDRÉ JANONES,Tramitando em Conjunto
CELINA LEÃO,"Aguardando Despacho do Presidente da Câmara dos Deputados, Tramitando em Conjunto, Aguardando Parecer, Aguardando Designação de Relator"
ISNALDO BULHÕES JR.,Aguardando Designação de Relator
ENÉIAS REIS,"Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
NORMA AYUB,"Aguardando Despacho do Presidente da Câmara dos Deputados, Tramitando em Conjunto, Tramitando em Conjunto"
FELIPE RIGONI,"Aguardando Despacho do Presidente da Câmara dos Deputados, Aguardando Despacho do Presidente da Câmara dos Deputados, Aguardando Parecer, Prioridade (Art. 151, II, RICD), Aguardando Parecer, Urgência (Art. 155, RICD)"
PASTOR SARGENTO ISIDÓRIO,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Aguardando Parecer, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Retirado pelo Autor, Tramitando em Conjunto, Retirado pelo Autor, Aguardando Parecer, Aguardando Parecer"
BENES LEOCÁDIO,"Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Prioridade (Art. 151, II, RICD)"
LIZIANE BAYER,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Parecer, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto"
STEFANO AGUIAR,A Proposicao procurada nao existe
MARCELO CALERO,"Aguardando Despacho do Presidente da Câmara dos Deputados, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Despacho do Presidente da Câmara dos Deputados, Aguardando Designação de Relator, Tramitando em Conjunto, Pronta para Pauta, Aguardando Designação de Relator, Aguardando Deliberação, Tramitando em Conjunto"
LAURIETE,"Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Prioridade (Art. 151, II, RICD), Aguardando Parecer"
GERVÁSIO MAIA,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Retirado pelo Autor"
RODRIGO COELHO,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
CHIQUINHO BRAZÃO,"Aguardando Parecer, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Prioridade (Art. 151, II, RICD)"
LUIZ LIMA,"Aguardando Despacho do Presidente da Câmara dos Deputados, Aguardando Despacho do Presidente da Câmara dos Deputados, Aguardando Despacho do Presidente da Câmara dos Deputados, Tramitando em Conjunto, Aguardando Despacho do Presidente da Câmara dos Deputados, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Urgência (Art. 155, RICD), Aguardando Parecer, Aguardando Deliberação, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Retirado pelo Autor, Tramitando em Conjunto, Aguardando Deliberação, Aguardando Apreciação pelo Senado Federal, Pronta para Pauta"
ROSANA VALLE,"Aguardando Despacho do Presidente da Câmara dos Deputados, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
ALEXANDRE FROTA,"Tramitando em Conjunto, Tramitando em Conjunto, Urgência (Art. 155, RICD), Tramitando em Conjunto"
ARLINDO CHINAGLIA,"Tramitando em Conjunto, Pronta para Pauta, Tramitando em Conjunto"
JÚNIOR FERRARI,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Aguardando Parecer, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação - Aguardando Devolução de Relator que deixou de ser Membro, Tramitando em Conjunto, Aguardando Deliberação, Tramitando em Conjunto, Aguardando Parecer, Retirado pelo Autor"
MARCELO MORAES,"Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
LUIZ FLÁVIO GOMES,"Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Pronta para Pauta, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Parecer, Aguardando Parecer, Tramitando em Conjunto, Retirado pelo Autor, Tramitando em Conjunto, Tramitando em Conjunto"
MAJOR VITOR HUGO,"Aguardando Despacho do Presidente da Câmara dos Deputados, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Parecer, Aguardando Deliberação"
EMIDINHO MADEIRA,Tramitando em Conjunto
LOURIVAL GOMES,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Pronta para Pauta, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto"
DR. LEONARDO,"Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Parecer, Aguardando Parecer, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto"
PAULO RAMOS,"Tramitando em Conjunto, Aguardando Despacho do Presidente da Câmara dos Deputados, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto"
ADOLFO VIANA,"Urgência (Art. 155, RICD), Tramitando em Conjunto, Tramitando em Conjunto"
LUCIANO BIVAR,"Tramitando em Conjunto, Aguardando Designação de Relator"
BIBO NUNES,"Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Retirado pelo Autor, Tramitando em Conjunto, Aguardando Deliberação, Tramitando em Conjunto"
HÉLIO COSTA,"Aguardando Parecer, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto"
EMANUEL PINHEIRO NETO,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
