Nome,Status
SÓSTENES CAVALCANTE,"Tramitando em Conjunto, Aguardando Parecer, Prioridade (Art. 151, II, RICD), Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto"
TABATA AMARAL,A Proposicao procurada nao existe
DANIELA DO WAGUINHO,A Proposicao procurada nao existe
RAIMUNDO COSTA,A Proposicao procurada nao existe
JUAREZ COSTA,A Proposicao procurada nao existe
VALTENIR PEREIRA,A Proposicao procurada nao existe
JÚNIOR BOZZELLA,A Proposicao procurada nao existe
EFRAIM FILHO,"Aguardando Apreciação pelo Senado Federal, Arquivada, Tramitando em Conjunto, Aguardando Designação - Aguardando Devolução de Relator que deixou de ser Membro"
JOSIMAR MARANHÃOZINHO,A Proposicao procurada nao existe
CHARLES FERNANDES,A Proposicao procurada nao existe
HUGO LEAL,"Tramitando em Conjunto, Aguardando Designação de Relator, Prioridade (Art. 151, II, RICD), Devolvida ao Autor, Aguardando Parecer, Prioridade (Art. 151, II, RICD), Arquivada, Aguardando Designação de Relator, Devolvida ao Autor, Tramitando em Conjunto, Aguardando Recurso"
CARLOS CHIODINI,A Proposicao procurada nao existe
LÍDICE DA MATA,A Proposicao procurada nao existe
DR. LUIZ ANTONIO TEIXEIRA JR.,A Proposicao procurada nao existe
MOSES RODRIGUES,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Prioridade (Art. 151, II, RICD)"
AGUINALDO RIBEIRO,A Proposicao procurada nao existe
MÁRCIO JERRY,A Proposicao procurada nao existe
ARNALDO JARDIM,Devolvida ao Autor
CELSO RUSSOMANNO,"Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Prioridade (Art. 151, II, RICD), Aguardando Parecer, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator"
CHARLLES EVANGELISTA,A Proposicao procurada nao existe
PINHEIRINHO,A Proposicao procurada nao existe
FERNANDA MELCHIONNA,A Proposicao procurada nao existe
LAERCIO OLIVEIRA,A Proposicao procurada nao existe
AÉCIO NEVES,"Aguardando Deliberação, Aguardando Criação de Comissão Temporária"
SCHIAVINATO,A Proposicao procurada nao existe
CHRISTINO AUREO,A Proposicao procurada nao existe
ASSIS CARVALHO,A Proposicao procurada nao existe
VICENTINHO,"Retirado pelo Autor, Aguardando Parecer, Tramitando em Conjunto, Prioridade (Art. 151, II, RICD), Devolvida ao Autor, Aguardando Parecer, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Parecer"
ROSE MODESTO,A Proposicao procurada nao existe
MILTON VIEIRA,A Proposicao procurada nao existe
LUISA CANZIANI,A Proposicao procurada nao existe
LUIZÃO GOULART,A Proposicao procurada nao existe
FRANCISCO JR.,A Proposicao procurada nao existe
IVAN VALENTE,"Pronta para Pauta, Tramitando em Conjunto, Aguardando Parecer, Pronta para Pauta, Aguardando Parecer, Pronta para Pauta"
ALEXANDRE LEITE,A Proposicao procurada nao existe
FILIPE BARROS,A Proposicao procurada nao existe
ISNALDO BULHÕES JR.,A Proposicao procurada nao existe
PROFESSORA MARCIVANIA,A Proposicao procurada nao existe
LEDA SADALA,A Proposicao procurada nao existe
LUIZ ANTÔNIO CORRÊA,A Proposicao procurada nao existe
TED CONTI,A Proposicao procurada nao existe
CARLA ZAMBELLI,A Proposicao procurada nao existe
JOÃO CARLOS BACELAR,A Proposicao procurada nao existe
ENRICO MISASI,A Proposicao procurada nao existe
CARMEN ZANOTTO,"Aguardando Parecer, Aguardando Parecer, Tramitando em Conjunto, Aguardando Parecer, Aguardando Designação de Relator"
JOÃO ROMA,A Proposicao procurada nao existe
ROGÉRIO CORREIA,A Proposicao procurada nao existe
JULIO CESAR RIBEIRO,A Proposicao procurada nao existe
PAULO PEREIRA DA SILVA,A Proposicao procurada nao existe
BENES LEOCÁDIO,A Proposicao procurada nao existe
DAVID MIRANDA,A Proposicao procurada nao existe
ALENCAR SANTANA BRAGA,A Proposicao procurada nao existe
BOSCO COSTA,A Proposicao procurada nao existe
EDUARDO BOLSONARO,Pronta para Pauta
FÁBIO RAMALHO,"Tramitando em Conjunto, Tramitando em Conjunto"
CARLOS GOMES,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
OTTO ALENCAR FILHO,A Proposicao procurada nao existe
LUIZA ERUNDINA,Aguardando Designação de Relator
FRED COSTA,A Proposicao procurada nao existe
PROFESSORA DORINHA SEABRA REZENDE,"Tramitando em Conjunto, Aguardando Recurso"
EDUARDO DA FONTE,"Tramitando em Conjunto, Retirado pelo Autor, Tramitando em Conjunto, Retirado pelo Autor, Retirado pelo Autor, Tramitando em Conjunto, Devolvida ao Autor"
ELCIONE BARBALHO,A Proposicao procurada nao existe
MARCELO ARO,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Arquivada, Tramitando em Conjunto, Tramitando em Conjunto, Arquivada, Tramitando em Conjunto, Arquivada, Arquivada"
EDUARDO BRAIDE,A Proposicao procurada nao existe
FÁBIO TRAD,"Aguardando Designação de Relator, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Prioridade (Art. 151, II, RICD), Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto"
FLÁVIA MORAIS,"Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer"
JORGE BRAZ,A Proposicao procurada nao existe
DELEGADO ANTÔNIO FURTADO,A Proposicao procurada nao existe
DR. FREDERICO,A Proposicao procurada nao existe
SANDERSON,A Proposicao procurada nao existe
BIA CAVASSA,A Proposicao procurada nao existe
MAJOR FABIANA,A Proposicao procurada nao existe
EDUARDO BARBOSA,"Ordinária (Art. 151, III, RICD), Aguardando Parecer, Urgência (Art. 155, RICD), Aguardando Parecer, Aguardando Deliberação, Tramitando em Conjunto"
SORAYA SANTOS,"Tramitando em Conjunto, Urgência (Art. 155, RICD), Aguardando Parecer, Arquivada, Aguardando Parecer"
DRA. SORAYA MANATO,A Proposicao procurada nao existe
LIZIANE BAYER,A Proposicao procurada nao existe
PEDRO CUNHA LIMA,"Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Aguardando Designação de Relator, Pronta para Pauta, Tramitando em Conjunto"
MARIANA CARVALHO,"Tramitando em Conjunto, Aguardando Deliberação, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Ordinária (Art. 151, III, RICD), Pronta para Pauta, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Arquivada, Prioridade (Art. 151, II, RICD), Tramitando em Conjunto, Arquivada, Tramitando em Conjunto, Aguardando Parecer, Arquivada, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto"
RENILDO CALHEIROS,A Proposicao procurada nao existe
PASTOR SARGENTO ISIDÓRIO,A Proposicao procurada nao existe
ÁUREA CAROLINA,A Proposicao procurada nao existe
AUREO RIBEIRO,A Proposicao procurada nao existe
LAURIETE,A Proposicao procurada nao existe
ANDRÉ FUFUCA,"Aguardando Designação de Relator, Tramitando em Conjunto"
BRUNA FURLAN,Tramitando em Conjunto
DANILO CABRAL,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
ARTHUR LIRA,A Proposicao procurada nao existe
DIEGO ANDRADE,"Devolvida ao Autor, Pronta para Pauta, Aguardando Parecer, Tramitando em Conjunto, Ordinária (Art. 151, III, RICD), Tramitando em Conjunto"
LÉO MOTTA,A Proposicao procurada nao existe
JOENIA WAPICHANA,A Proposicao procurada nao existe
MIGUEL LOMBARDI,"Aguardando Designação de Relator, Ordinária (Art. 151, III, RICD)"
DR. ZACHARIAS CALIL,A Proposicao procurada nao existe
HEITOR SCHUCH,"Tramitando em Conjunto, Tramitando em Conjunto, Arquivada, Tramitando em Conjunto"
LUIZ LIMA,A Proposicao procurada nao existe
BIRA DO PINDARÉ,A Proposicao procurada nao existe
ALEXANDRE FROTA,A Proposicao procurada nao existe
ENÉIAS REIS,A Proposicao procurada nao existe
GERVÁSIO MAIA,A Proposicao procurada nao existe
ZÉ NETO,A Proposicao procurada nao existe
EMIDINHO MADEIRA,A Proposicao procurada nao existe
PAULO MAGALHÃES,A Proposicao procurada nao existe
TÚLIO GADÊLHA,A Proposicao procurada nao existe
CHIQUINHO BRAZÃO,A Proposicao procurada nao existe
FELIPE RIGONI,A Proposicao procurada nao existe
CÉLIO STUDART,A Proposicao procurada nao existe
SIDNEY LEITE,A Proposicao procurada nao existe
NORMA AYUB,"Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Retirado pelo Autor, Aguardando Designação de Relator, Aguardando Designação de Relator"
ANDRÉ JANONES,A Proposicao procurada nao existe
CELINA LEÃO,A Proposicao procurada nao existe
STEFANO AGUIAR,A Proposicao procurada nao existe
RODRIGO COELHO,A Proposicao procurada nao existe
PAULO RAMOS,A Proposicao procurada nao existe
GIOVANI FELTES,A Proposicao procurada nao existe
MARCELO CALERO,A Proposicao procurada nao existe
HÉLIO COSTA,A Proposicao procurada nao existe
LUIZ FLÁVIO GOMES,A Proposicao procurada nao existe
ROSANA VALLE,A Proposicao procurada nao existe
ARLINDO CHINAGLIA,"Tramitando em Conjunto, Pronta para Pauta"
BIBO NUNES,A Proposicao procurada nao existe
LUCAS REDECKER,A Proposicao procurada nao existe
MAJOR VITOR HUGO,A Proposicao procurada nao existe
JÚNIOR FERRARI,A Proposicao procurada nao existe
MARCELO MORAES,A Proposicao procurada nao existe
EMANUEL PINHEIRO NETO,A Proposicao procurada nao existe
LUCIANO BIVAR,A Proposicao procurada nao existe
ADOLFO VIANA,A Proposicao procurada nao existe
DR. LEONARDO,A Proposicao procurada nao existe
LOURIVAL GOMES,A Proposicao procurada nao existe
GILBERTO ABRAMO,A Proposicao procurada nao existe
PASTOR GILDENEMYR,A Proposicao procurada nao existe
MARCO BERTAIOLLI,A Proposicao procurada nao existe
GENERAL GIRÃO,A Proposicao procurada nao existe
RICARDO GUIDI,A Proposicao procurada nao existe
LUCAS GONZALEZ,A Proposicao procurada nao existe
ALCIDES RODRIGUES,A Proposicao procurada nao existe
ANDRÉ FERREIRA,A Proposicao procurada nao existe
PEDRO LUPION,A Proposicao procurada nao existe
SARGENTO FAHUR,A Proposicao procurada nao existe
HELIO LOPES,A Proposicao procurada nao existe
JUNIOR LOURENÇO,A Proposicao procurada nao existe
JOSÉ MEDEIROS,A Proposicao procurada nao existe
SERGIO TOLEDO,A Proposicao procurada nao existe
FRANCO CARTAFINA,A Proposicao procurada nao existe
POLICIAL KATIA SASTRE,A Proposicao procurada nao existe
LUIZ CARLOS MOTTA,A Proposicao procurada nao existe
ELI BORGES,A Proposicao procurada nao existe
WELITON PRADO,"Pronta para Pauta, Tramitando em Conjunto"
MAURO NAZIF,A Proposicao procurada nao existe
LUIS TIBÉ,Tramitando em Conjunto
JOSE MARIO SCHREINER,A Proposicao procurada nao existe
CORONEL TADEU,A Proposicao procurada nao existe
AMARO NETO,A Proposicao procurada nao existe
IGOR KANNÁRIO,A Proposicao procurada nao existe
MAURO BENEVIDES FILHO,A Proposicao procurada nao existe
RODRIGO MAIA,A Proposicao procurada nao existe
FELÍCIO LATERÇA,A Proposicao procurada nao existe
NEWTON CARDOSO JR,"Aguardando Parecer, Tramitando em Conjunto, Retirado pelo Autor, Tramitando em Conjunto"
ALEXIS FONTEYNE,A Proposicao procurada nao existe
GENERAL PETERNELLI,A Proposicao procurada nao existe
VILSON DA FETAEMG,A Proposicao procurada nao existe
BIA KICIS,A Proposicao procurada nao existe
LÉO MORAES,A Proposicao procurada nao existe
CORONEL ARMANDO,A Proposicao procurada nao existe
TIRIRICA,A Proposicao procurada nao existe
JOICE HASSELMANN,A Proposicao procurada nao existe
MERLONG SOLANO,A Proposicao procurada nao existe
KIM KATAGUIRI,A Proposicao procurada nao existe
CHRIS TONIETTO,A Proposicao procurada nao existe
HERMES PARCIANELLO,A Proposicao procurada nao existe
GUIGA PEIXOTO,A Proposicao procurada nao existe
LUIZ PHILIPPE DE ORLEANS E BRAGANÇA,A Proposicao procurada nao existe
MARCIO ALVINO,"Aguardando Parecer, Aguardando Parecer, Aguardando Parecer, Aguardando Parecer, Tramitando em Conjunto, Aguardando Parecer, Aguardando Parecer, Retirado pelo Autor"
GUSTAVO FRUET,A Proposicao procurada nao existe
ABOU ANNI,A Proposicao procurada nao existe
ANÍBAL GOMES,A Proposicao procurada nao existe
CAROLINE DE TONI,A Proposicao procurada nao existe
DR. LUIZ OVANDO,A Proposicao procurada nao existe
FELIPE CARRERAS,"Aguardando Parecer, Tramitando em Conjunto, Urgência (Art. 155, RICD), Aguardando Parecer, Aguardando Parecer, Ordinária (Art. 151, III, RICD), Ordinária (Art. 151, III, RICD), Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Ordinária (Art. 151, III, RICD), Prioridade (Art. 151, II, RICD), Tramitando em Conjunto, Tramitando em Conjunto, Pronta para Pauta, Tramitando em Conjunto, Tramitando em Conjunto"
DANIEL TRZECIAK,A Proposicao procurada nao existe
SÉRGIO BRITO,Tramitando em Conjunto
DELEGADO WALDIR,"Tramitando em Conjunto, Devolvida ao Autor, Tramitando em Conjunto, Devolvida ao Autor, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Ordinária (Art. 151, III, RICD), Pronta para Pauta, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Arquivada"
GREYCE ELIAS,A Proposicao procurada nao existe
CARLOS BEZERRA,"Aguardando Parecer, Aguardando Designação de Relator"
RODRIGO AGOSTINHO,A Proposicao procurada nao existe
ELIAS VAZ,A Proposicao procurada nao existe
JOSIAS GOMES,A Proposicao procurada nao existe
PROFESSOR ISRAEL BATISTA,A Proposicao procurada nao existe
CAPITÃO FÁBIO ABREU,Tramitando em Conjunto
RUBENS PEREIRA JÚNIOR,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Arquivada, Arquivada, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Aguardando Parecer, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Prioridade (Art. 151, II, RICD), Aguardando Designação de Relator, Tramitando em Conjunto, Arquivada, Tramitando em Conjunto"
ADRIANA VENTURA,A Proposicao procurada nao existe
NELSON BARBUDO,A Proposicao procurada nao existe
JUNIO AMARAL,A Proposicao procurada nao existe
PAULO GANIME,A Proposicao procurada nao existe
FLÁVIA ARRUDA,A Proposicao procurada nao existe
PAES LANDIM,A Proposicao procurada nao existe
GILSON MARQUES,A Proposicao procurada nao existe
VINICIUS POIT,A Proposicao procurada nao existe
LUIS MIRANDA,A Proposicao procurada nao existe
MARCEL VAN HATTEM,A Proposicao procurada nao existe
JOSÉ NELTO,A Proposicao procurada nao existe
COVATTI FILHO,"Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Aguardando Autógrafos na Mesa, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Devolvida ao Autor, Aguardando Parecer"
PAULO EDUARDO MARTINS,A Proposicao procurada nao existe
TIAGO MITRAUD,A Proposicao procurada nao existe
SIMPLÍCIO ARAÚJO,A Proposicao procurada nao existe
SANDRO ALEX,Tramitando em Conjunto
HERCÍLIO COELHO DINIZ,A Proposicao procurada nao existe
OSMAR TERRA,"Tramitando em Conjunto, Transformado em Norma Jurídica"
PAULO FOLETTO,"Arquivada, Devolvida ao Autor"
PAULA BELMONTE,A Proposicao procurada nao existe
TEREZA CRISTINA,"Aguardando Parecer, Aguardando Parecer"
MARCELO ÁLVARO ANTÔNIO,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
ONYX LORENZONI,"Tramitando em Conjunto, Pronta para Pauta, Tramitando em Conjunto, Aguardando Parecer"
