Nome,Status
MARCO BERTAIOLLI,A Proposicao procurada nao existe
GENERAL GIRÃO,A Proposicao procurada nao existe
RICARDO GUIDI,A Proposicao procurada nao existe
LUCAS GONZALEZ,A Proposicao procurada nao existe
ALCIDES RODRIGUES,A Proposicao procurada nao existe
ANDRÉ FERREIRA,A Proposicao procurada nao existe
PEDRO LUPION,A Proposicao procurada nao existe
SARGENTO FAHUR,A Proposicao procurada nao existe
HELIO LOPES,A Proposicao procurada nao existe
JUNIOR LOURENÇO,A Proposicao procurada nao existe
JOSÉ MEDEIROS,Aguardando Autógrafos na Mesa
SERGIO TOLEDO,A Proposicao procurada nao existe
FRANCO CARTAFINA,A Proposicao procurada nao existe
POLICIAL KATIA SASTRE,A Proposicao procurada nao existe
LUIZ CARLOS MOTTA,A Proposicao procurada nao existe
ELI BORGES,A Proposicao procurada nao existe
WELITON PRADO,Arquivada
MAURO NAZIF,A Proposicao procurada nao existe
LUIS TIBÉ,"Aguardando Parecer, Aguardando Parecer, Pronta para Pauta, Tramitando em Conjunto, Tramitando em Conjunto"
JOSE MARIO SCHREINER,A Proposicao procurada nao existe
CORONEL TADEU,A Proposicao procurada nao existe
AMARO NETO,A Proposicao procurada nao existe
IGOR KANNÁRIO,A Proposicao procurada nao existe
MAURO BENEVIDES FILHO,A Proposicao procurada nao existe
RODRIGO MAIA,"Arquivada, Aguardando Apreciação pelo Senado Federal, Arquivada"
FELÍCIO LATERÇA,A Proposicao procurada nao existe
NEWTON CARDOSO JR,Tramitando em Conjunto
ALEXIS FONTEYNE,A Proposicao procurada nao existe
GENERAL PETERNELLI,A Proposicao procurada nao existe
VILSON DA FETAEMG,A Proposicao procurada nao existe
BIA KICIS,A Proposicao procurada nao existe
LÉO MORAES,A Proposicao procurada nao existe
CORONEL ARMANDO,A Proposicao procurada nao existe
TIRIRICA,Tramitando em Conjunto
JOICE HASSELMANN,A Proposicao procurada nao existe
MERLONG SOLANO,Aguardando Designação de Relator
KIM KATAGUIRI,A Proposicao procurada nao existe
CHRIS TONIETTO,A Proposicao procurada nao existe
HERMES PARCIANELLO,A Proposicao procurada nao existe
GUIGA PEIXOTO,A Proposicao procurada nao existe
LUIZ PHILIPPE DE ORLEANS E BRAGANÇA,A Proposicao procurada nao existe
MARCIO ALVINO,Aguardando Designação de Relator
GUSTAVO FRUET,A Proposicao procurada nao existe
ABOU ANNI,A Proposicao procurada nao existe
ANÍBAL GOMES,A Proposicao procurada nao existe
CAROLINE DE TONI,A Proposicao procurada nao existe
DR. LUIZ OVANDO,A Proposicao procurada nao existe
FELIPE CARRERAS,Tramitando em Conjunto
DANIEL TRZECIAK,A Proposicao procurada nao existe
SÉRGIO BRITO,Arquivada
DELEGADO WALDIR,"Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Pronta para Pauta"
GREYCE ELIAS,A Proposicao procurada nao existe
CARLOS BEZERRA,"Aguardando Designação de Relator, Tramitando em Conjunto, Arquivada, Tramitando em Conjunto, Aguardando Parecer, Pronta para Pauta, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Arquivada, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Arquivada, Aguardando Designação de Relator, Aguardando Designação de Relator, Arquivada, Aguardando Designação de Relator, Arquivada, Prioridade (Art. 151, II, RICD), Tramitando em Conjunto, Aguardando Designação de Relator, Transformado em Norma Jurídica, Aguardando Designação de Relator, Prioridade (Art. 151, II, RICD), Aguardando Parecer, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Parecer, Aguardando Designação de Relator, Tramitando em Conjunto, Arquivada, Arquivada, Arquivada, Tramitando em Conjunto, Tramitando em Conjunto, Arquivada, Arquivada, Aguardando Designação de Relator, Tramitando em Conjunto, Arquivada, Arquivada, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Designação de Relator, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Parecer, Aguardando Designação de Relator, Urgência (Art. 155, RICD), Aguardando Parecer, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Designação de Relator, Arquivada, Aguardando Parecer, Aguardando Designação de Relator, Aguardando Designação de Relator, Arquivada, Aguardando Parecer, Arquivada, Aguardando Designação de Relator, Arquivada"
RODRIGO AGOSTINHO,A Proposicao procurada nao existe
ELIAS VAZ,A Proposicao procurada nao existe
JOSIAS GOMES,A Proposicao procurada nao existe
PROFESSOR ISRAEL BATISTA,A Proposicao procurada nao existe
CAPITÃO FÁBIO ABREU,"Aguardando Designação - Aguardando Devolução de Relator que deixou de ser Membro, Tramitando em Conjunto, Tramitando em Conjunto"
RUBENS PEREIRA JÚNIOR,"Tramitando em Conjunto, Tramitando em Conjunto, Prioridade (Art. 151, II, RICD), Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Arquivada, Aguardando Designação de Relator, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Arquivada, Aguardando Designação de Relator, Aguardando Designação de Relator, Tramitando em Conjunto"
ADRIANA VENTURA,A Proposicao procurada nao existe
NELSON BARBUDO,A Proposicao procurada nao existe
JUNIO AMARAL,A Proposicao procurada nao existe
PAULO GANIME,A Proposicao procurada nao existe
FLÁVIA ARRUDA,A Proposicao procurada nao existe
PAES LANDIM,A Proposicao procurada nao existe
GILSON MARQUES,A Proposicao procurada nao existe
VINICIUS POIT,A Proposicao procurada nao existe
LUIS MIRANDA,A Proposicao procurada nao existe
MARCEL VAN HATTEM,A Proposicao procurada nao existe
JOSÉ NELTO,A Proposicao procurada nao existe
COVATTI FILHO,"Tramitando em Conjunto, Aguardando Apreciação pelo Senado Federal, Tramitando em Conjunto, Tramitando em Conjunto, Prioridade (Art. 151, II, RICD), Aguardando Designação de Relator, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Retirado pelo Autor, Prioridade (Art. 151, II, RICD)"
PAULO EDUARDO MARTINS,A Proposicao procurada nao existe
TIAGO MITRAUD,A Proposicao procurada nao existe
SIMPLÍCIO ARAÚJO,A Proposicao procurada nao existe
SANDRO ALEX,"Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Parecer"
HERCÍLIO COELHO DINIZ,A Proposicao procurada nao existe
OSMAR TERRA,"Aguardando Parecer, Tramitando em Conjunto, Aguardando Parecer"
PAULO FOLETTO,"Arquivada, Arquivada, Prioridade (Art. 151, II, RICD), Arquivada"
PAULA BELMONTE,A Proposicao procurada nao existe
TEREZA CRISTINA,"Aguardando Parecer, Aguardando Designação - Aguardando Devolução de Relator que deixou de ser Membro, Tramitando em Conjunto"
MARCELO ÁLVARO ANTÔNIO,"Aguardando Designação de Relator, Aguardando Designação - Aguardando Devolução de Relator que deixou de ser Membro, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
ONYX LORENZONI,"Aguardando Designação de Relator, Aguardando Designação de Relator, Arquivada, Arquivada"
